POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA
"1750",VTA,TERRENO,-34.634438400000001,-58.425156299999998,1453.000000000000000,"1690000",PARQUE CHACABUCO,"7"
"1751",VTA,TERRENO,-34.581716700000001,-58.425109399999997,262.000000000000000,"1585000",PALERMO,"14"
"1752",VTA,TERRENO,-34.598697399999999,-58.424976999999998,366.000000000000000,"850000",ALMAGRO,"5"
"1753",VTA,TERRENO,-34.602089599999999,-58.424916500000002,240.000000000000000,"640000",ALMAGRO,"5"
"1754",VTA,TERRENO,-34.583779399999997,-58.424854300000000,301.000000000000000,"1900000",PALERMO,"14"
"1755",VTA,TERRENO,-34.638044000000001,-58.424773000000002,976.000000000000000,"1200000",PARQUE CHACABUCO,"7"
"1756",VTA,TERRENO,-34.609452599999997,-58.424727300000001,534.000000000000000,"899000",ALMAGRO,"5"
"1757",VTA,TERRENO,-34.610146999999998,-58.424599000000001,528.000000000000000,"895000",ALMAGRO,"5"
"1758",VTA,TERRENO,-34.596468199999997,-58.424536900000000,739.000000000000000,"1300000",PALERMO,"14"
"1759",VTA,TERRENO,-34.624084199999999,-58.424536400000001,477.000000000000000,"900000",BOEDO,"5"
"1760",VTA,TERRENO,-34.624871200000001,-58.424508400000001,175.000000000000000,"450000",BOEDO,"5"
"1761",VTA,TERRENO,-34.582795300000001,-58.424465300000001,242.000000000000000,"1350000",PALERMO,"14"
"1762",VTA,TERRENO,-34.591681999999999,-58.424426500000003,682.000000000000000,"730000",PALERMO,"14"
"1763",VTA,TERRENO,-34.596447300000001,-58.424410999999999,483.000000000000000,"1150000",PALERMO,"14"
"1764",VTA,TERRENO,-34.616979600000001,-58.424342000000003,389.000000000000000,"450000",ALMAGRO,"5"
"1765",VTA,TERRENO,-34.592845099999998,-58.424329399999998,0.000000000000000,"640000",PALERMO,"14"
"1766",VTA,TERRENO,-34.653006099999999,-58.424291699999998,242.000000000000000,"150000",NUEVA POMPEYA,"4"
"1767",VTA,TERRENO,-34.632510699999997,-58.424284600000000,160.000000000000000,"270000",BOEDO,"5"
"1768",VTA,TERRENO,-34.603463900000001,-58.424194000000000,161.000000000000000,"780000",ALMAGRO,"5"
"1769",VTA,TERRENO,-34.603464000000002,-58.424194000000000,162.000000000000000,"800000",ALMAGRO,"5"
"1770",VTA,TERRENO,-34.592868099999997,-58.424109999999999,217.000000000000000,"640000",PALERMO,"14"
"1771",VTA,TERRENO,-34.592870599999998,-58.424092299999998,225.000000000000000,"650000",PALERMO,"14"
"1772",VTA,TERRENO,-34.638072000000001,-58.424053700000002,446.000000000000000,"300000",PARQUE CHACABUCO,"7"
"1773",VTA,TERRENO,-34.591000000000001,-58.423999999999999,238.000000000000000,"720000",PALERMO,"14"
"1774",VTA,TERRENO,-34.601070999999997,-58.423904999999998,552.000000000000000,"930000",ALMAGRO,"5"
"1775",VTA,TERRENO,-34.615770500000004,-58.423792200000001,1375.000000000000000,"650000",ALMAGRO,"5"
"1776",VTA,TERRENO,-34.587930700000001,-58.423785500000001,281.899999999999977,"730000",PALERMO,"14"
"1777",VTA,TERRENO,-34.597406800000002,-58.423744499999998,1800.000000000000000,"1800000",PALERMO,"14"
"1778",VTA,TERRENO,-34.638385700000001,-58.423732100000002,251.000000000000000,"540000",BOEDO,"5"
"1779",VTA,TERRENO,-34.599246500000000,-58.423730499999998,0.000000000000000,"580000",ALMAGRO,"5"
"1780",VTA,TERRENO,-34.596440000000001,-58.423667999999999,160.000000000000000,"790000",PALERMO,"14"
"1781",VTA,TERRENO,-34.653787000000001,-58.423611000000001,360.000000000000000,"225000",NUEVA POMPEYA,"4"
"1782",VTA,TERRENO,-34.575069399999997,-58.423517699999998,393.000000000000000,"3700000",PALERMO,"14"
"1783",VTA,TERRENO,-34.627764300000003,-58.423457900000002,261.000000000000000,"750000",BOEDO,"5"
"1784",VTA,TERRENO,-34.638016999999998,-58.423448999999998,235.000000000000000,"400000",BOEDO,"5"
"1785",VTA,TERRENO,-34.590569600000002,-58.423385000000003,305.000000000000000,"540000",PALERMO,"14"
"1786",VTA,TERRENO,-34.613595099999998,-58.423333800000002,198.000000000000000,"550000",ALMAGRO,"5"
"1787",VTA,TERRENO,-34.571149599999998,-58.423296600000000,161.000000000000000,"750000",PALERMO,"14"
"1788",VTA,TERRENO,-34.616743999999997,-58.423285999999997,234.000000000000000,"630000",ALMAGRO,"5"
"1789",VTA,TERRENO,-34.595468500000003,-58.423149700000003,50.000000000000000,"89000",PALERMO,"14"
"1790",VTA,TERRENO,-34.602879999999999,-58.423090000000002,1091.000000000000000,"3950000",ALMAGRO,"5"
"1791",VTA,TERRENO,-34.615807500000003,-58.422840100000002,0.000000000000000,"650000",ALMAGRO,"5"
"1792",VTA,TERRENO,-34.642722499999998,-58.422762900000002,577.000000000000000,"990000",NUEVA POMPEYA,"4"
"1793",VTA,TERRENO,-34.593990599999998,-58.422746199999999,289.000000000000000,"685000",PALERMO,"14"
"1794",VTA,TERRENO,-34.619045999999997,-58.422562399999997,308.000000000000000,"700000",ALMAGRO,"5"
"1795",VTA,TERRENO,-34.592925899999997,-58.422545000000000,129.000000000000000,"1000000",PALERMO,"14"
"1796",VTA,TERRENO,-34.621017000000002,-58.422344000000002,248.000000000000000,"850000",ALMAGRO,"5"
"1797",VTA,TERRENO,-34.590883300000002,-58.422334900000003,224.000000000000000,"579000",PALERMO,"14"
"1798",VTA,TERRENO,-34.590874100000001,-58.422296299999999,228.000000000000000,"525000",PALERMO,"14"
"1799",VTA,TERRENO,-34.581427499999997,-58.422049700000002,2100.000000000000000,"1700000",PALERMO,"14"
"1800",VTA,TERRENO,-34.648750499999998,-58.421801700000003,520.000000000000000,"385000",NUEVA POMPEYA,"4"
"1801",VTA,TERRENO,-34.634742000000003,-58.421716000000004,897.000000000000000,"730000",BOEDO,"5"
"1802",VTA,TERRENO,-34.607286799999997,-58.421701200000001,349.000000000000000,"1180000",ALMAGRO,"5"
"1803",VTA,TERRENO,-34.595945499999999,-58.421584699999997,6141.000000000000000,"5650000",PALERMO,"14"
"1804",VTA,TERRENO,-34.628801000000003,-58.421539000000003,308.000000000000000,"720000",BOEDO,"5"
"1805",VTA,TERRENO,-34.621138000000002,-58.421523000000001,325.000000000000000,"590000",ALMAGRO,"5"
"1806",VTA,TERRENO,-34.588366899999997,-58.421397399999996,890.000000000000000,"6500000",PALERMO,"14"
"1807",VTA,TERRENO,-34.626309700000000,-58.421307400000003,312.000000000000000,"900300",BOEDO,"5"
"1808",VTA,TERRENO,-34.608827800000000,-58.421306899999998,296.000000000000000,"2250000",ALMAGRO,"5"
"1809",VTA,TERRENO,-34.609847000000002,-58.421300000000002,301.000000000000000,"800000",ALMAGRO,"5"
"1810",VTA,TERRENO,-34.608766699999997,-58.421298200000003,827.000000000000000,"2500000",ALMAGRO,"5"
"1811",VTA,TERRENO,-34.626316400000000,-58.421200700000000,312.000000000000000,"1600000",BOEDO,"5"
"1812",VTA,TERRENO,-34.642585599999997,-58.421071599999998,362.000000000000000,"280000",NUEVA POMPEYA,"4"
"1813",VTA,TERRENO,-34.594391000000002,-58.420979000000003,174.000000000000000,"920000",PALERMO,"14"
"1814",VTA,TERRENO,-34.584298900000000,-58.420952000000000,262.000000000000000,"580000",PALERMO,"14"
"1815",VTA,TERRENO,-34.591759300000000,-58.420942500000002,189.000000000000000,"550000",PALERMO,"14"
"1816",VTA,TERRENO,-34.592048699999999,-58.420833600000002,354.000000000000000,"500000",PALERMO,"14"
"1817",VTA,TERRENO,-34.597506600000003,-58.420798400000002,543.000000000000000,"2550000",PALERMO,"14"
"1818",VTA,TERRENO,-34.600685100000000,-58.420593300000000,110.000000000000000,"3000000",ALMAGRO,"5"
"1819",VTA,TERRENO,-34.637157199999997,-58.420564300000002,172.000000000000000,"360000",BOEDO,"5"
"1820",VTA,TERRENO,-34.637591999999998,-58.420534000000004,157.000000000000000,"175000",BOEDO,"5"
"1821",VTA,TERRENO,-34.598512700000001,-58.420484600000002,164.000000000000000,"589000",ALMAGRO,"5"
"1822",VTA,TERRENO,-34.601535699999999,-58.420454800000002,1586.000000000000000,"6500000",ALMAGRO,"5"
"1823",VTA,TERRENO,-34.630187999999997,-58.420449900000001,142.000000000000000,"300000",BOEDO,"5"
"1824",VTA,TERRENO,-34.597932000000000,-58.420429900000002,298.000000000000000,"3000000",PALERMO,"14"
"1825",VTA,TERRENO,-34.595267900000003,-58.420375499999999,190.000000000000000,"500000",PALERMO,"14"
"1826",VTA,TERRENO,-34.611058300000003,-58.420189200000003,348.000000000000000,"690000",ALMAGRO,"5"
"1827",VTA,TERRENO,-34.630989999999997,-58.420189200000003,505.000000000000000,"700000",BOEDO,"5"
"1828",VTA,TERRENO,-34.630989999999997,-58.420189000000001,350.000000000000000,"325000",BOEDO,"5"
"1829",VTA,TERRENO,-34.614824599999999,-58.420158800000003,1847.000000000000000,"1000000",ALMAGRO,"5"
"1830",VTA,TERRENO,-34.621117900000002,-58.420022000000003,400.000000000000000,"1500000",ALMAGRO,"5"
"1831",VTA,TERRENO,-34.595500999999999,-58.420001999999997,303.000000000000000,"870000",PALERMO,"14"
"1832",ALQ,TERRENO,-34.595500299999998,-58.420000600000002,303.000000000000000,"999000",PALERMO,"14"
"1833",VTA,TERRENO,-34.594555800000002,-58.419967999999997,383.000000000000000,"1190000",PALERMO,"14"
"1834",VTA,TERRENO,-34.610519400000001,-58.419899000000001,652.000000000000000,"730000",ALMAGRO,"5"
"1835",VTA,TERRENO,-34.605072399999997,-58.419727500000000,672.000000000000000,"790000",ALMAGRO,"5"
"1836",VTA,TERRENO,-34.596102000000002,-58.419644400000003,257.000000000000000,"670000",PALERMO,"14"
"1837",VTA,TERRENO,-34.584530299999997,-58.419596300000002,234.000000000000000,"1800000",PALERMO,"14"
"1838",VTA,TERRENO,-34.621393599999998,-58.419472100000000,312.000000000000000,"2250000",BOEDO,"5"
"1839",VTA,TERRENO,-34.608376399999997,-58.419455800000001,227.990000000000009,"1150000",ALMAGRO,"5"
"1840",VTA,TERRENO,-34.623060299999999,-58.419385800000001,204.000000000000000,"255000",BOEDO,"5"
"1841",VTA,TERRENO,-34.620349900000001,-58.419380199999999,264.000000000000000,"840000",ALMAGRO,"5"
"1842",VTA,TERRENO,-34.635658700000000,-58.419350600000001,550.000000000000000,"400000",BOEDO,"5"
"1843",VTA,TERRENO,-34.640038599999997,-58.419263100000002,378.000000000000000,"390000",NUEVA POMPEYA,"4"
"1844",VTA,TERRENO,-34.622611300000003,-58.419192700000004,550.000000000000000,"250000",BOEDO,"5"
"1845",VTA,TERRENO,-34.596433900000001,-58.419078800000001,202.000000000000000,"425000",PALERMO,"14"
"1846",VTA,TERRENO,-34.612821699999998,-58.419076599999997,381.000000000000000,"820000",ALMAGRO,"5"
"1847",VTA,TERRENO,-34.589295600000000,-58.418948399999998,72.000000000000000,"575000",PALERMO,"14"
"1848",VTA,TERRENO,-34.590710500000000,-58.418837799999999,176.000000000000000,"1300000",PALERMO,"14"
"1849",VTA,TERRENO,-34.591061500000002,-58.418822200000001,151.000000000000000,"599000",PALERMO,"14"
"1850",VTA,TERRENO,-34.637907499999997,-58.418812299999999,274.000000000000000,"295000",BOEDO,"5"
"1851",VTA,TERRENO,-34.591112299999999,-58.418677899999999,151.000000000000000,"580000",PALERMO,"14"
"1852",VTA,TERRENO,-34.617556999999998,-58.418652000000002,820.000000000000000,"2100000",ALMAGRO,"5"
"1853",VTA,TERRENO,-34.639541199999996,-58.418458299999998,210.000000000000000,"420000",BOEDO,"5"
"1854",VTA,TERRENO,-34.585599199999997,-58.418426500000002,1416.000000000000000,"4000000",PALERMO,"14"
"1855",VTA,TERRENO,-34.598737000000000,-58.418360000000000,207.000000000000000,"689000",ALMAGRO,"5"
"1856",VTA,TERRENO,-34.628222000000001,-58.418258000000002,300.000000000000000,"430000",BOEDO,"5"
"1857",VTA,TERRENO,-34.591152299999997,-58.418225399999997,0.000000000000000,"480000",PALERMO,"14"
"1858",VTA,TERRENO,-34.628521999999997,-58.418194000000000,300.000000000000000,"430000",BOEDO,"5"
"1859",VTA,TERRENO,-34.607193500000001,-58.417950900000001,1370.000000000000000,"3750000",ALMAGRO,"5"
"1860",VTA,TERRENO,-34.625815199999998,-58.417924999999997,294.000000000000000,"1100000",BOEDO,"5"
"1861",VTA,TERRENO,-34.606974100000002,-58.417839800000003,1370.000000000000000,"3750000",ALMAGRO,"5"
"1862",VTA,TERRENO,-34.585692799999997,-58.417725900000001,188.000000000000000,"1500000",PALERMO,"14"
"1863",VTA,TERRENO,-34.639183500000001,-58.417597100000002,287.000000000000000,"595000",BOEDO,"5"
"1864",VTA,TERRENO,-34.637958500000003,-58.417396500000002,150.000000000000000,"260000",BOEDO,"5"
"1865",VTA,TERRENO,-34.582549100000001,-58.417349999999999,230.000000000000000,"1900000",PALERMO,"14"
"1866",VTA,TERRENO,-34.623492599999999,-58.417187800000001,225.000000000000000,"630000",BOEDO,"5"
"1867",VTA,TERRENO,-34.606335999999999,-58.417175000000000,376.000000000000000,"395000",ALMAGRO,"5"
"1868",VTA,TERRENO,-34.623495900000002,-58.417031399999999,225.000000000000000,"720000",BOEDO,"5"
"1869",VTA,TERRENO,-34.637290000000000,-58.416826999999998,167.000000000000000,"230000",BOEDO,"5"
"1870",VTA,TERRENO,-34.595592500000002,-58.416805300000000,577.000000000000000,"2350000",PALERMO,"14"
"1871",VTA,TERRENO,-34.592391999999997,-58.416575000000002,382.000000000000000,"1100000",PALERMO,"14"
"1872",VTA,TERRENO,-34.611066999999998,-58.416522999999998,381.000000000000000,"1900000",ALMAGRO,"5"
"1873",VTA,TERRENO,-34.619502500000003,-58.416507299999999,646.000000000000000,"2200000",ALMAGRO,"5"
"1874",VTA,TERRENO,-34.647905999999999,-58.416490000000003,560.000000000000000,"600000",NUEVA POMPEYA,"4"
"1875",VTA,TERRENO,-34.592537000000000,-58.416409000000002,382.000000000000000,"1400000",PALERMO,"14"
"1876",VTA,TERRENO,-34.642315799999999,-58.416320499999998,347.000000000000000,"430000",NUEVA POMPEYA,"4"
"1877",VTA,TERRENO,-34.617057099999997,-58.416276900000000,422.000000000000000,"935000",ALMAGRO,"5"
"1878",VTA,TERRENO,-34.613898100000000,-58.416227700000000,1400.000000000000000,"1280000",ALMAGRO,"5"
"1879",VTA,TERRENO,-34.607279400000003,-58.416126800000001,404.000000000000000,"1000000",ALMAGRO,"5"
"1880",VTA,TERRENO,-34.643304800000003,-58.416080200000003,36.000000000000000,"69000",NUEVA POMPEYA,"4"
"1881",VTA,TERRENO,-34.599259699999998,-58.416075599999999,407.000000000000000,"1320000",ALMAGRO,"5"
"1882",VTA,TERRENO,-34.601589699999998,-58.416071199999998,455.000000000000000,"700000",ALMAGRO,"5"
"1883",VTA,TERRENO,-34.613831200000000,-58.415993100000001,213.000000000000000,"580000",ALMAGRO,"5"
"1884",VTA,TERRENO,-34.633804300000001,-58.415931700000002,150.000000000000000,"260000",BOEDO,"5"
"1885",VTA,TERRENO,-34.626756000000000,-58.415849999999999,206.000000000000000,"700000",BOEDO,"5"
"1886",VTA,TERRENO,-34.611210000000000,-58.415849000000001,273.000000000000000,"1120000",ALMAGRO,"5"
"1887",VTA,TERRENO,-34.615182799999999,-58.415741300000001,5747.000000000000000,"1300000",ALMAGRO,"5"
"1888",VTA,TERRENO,-34.615046300000003,-58.415709800000002,1382.000000000000000,"1280000",ALMAGRO,"5"
"1889",VTA,TERRENO,-34.646510700000000,-58.415626400000001,98.000000000000000,"85000",NUEVA POMPEYA,"4"
"1890",VTA,TERRENO,-34.604016000000001,-58.415497000000002,215.000000000000000,"1100000",ALMAGRO,"5"
"1891",VTA,TERRENO,-34.615448000000001,-58.415425999999997,4520.000000000000000,"3000000",ALMAGRO,"5"
"1892",VTA,TERRENO,-34.627953400000003,-58.415212699999998,672.000000000000000,"590000",BOEDO,"5"
"1893",VTA,TERRENO,-34.642198000000000,-58.415160000000000,234.000000000000000,"350000",NUEVA POMPEYA,"4"
"1894",VTA,TERRENO,-34.628727599999998,-58.415144800000000,806.000000000000000,"390000",BOEDO,"5"
"1895",VTA,TERRENO,-34.606923000000002,-58.415089999999999,211.000000000000000,"750000",ALMAGRO,"5"
"1896",VTA,TERRENO,-34.622770400000000,-58.414992400000003,309.000000000000000,"750000",BOEDO,"5"
"1897",VTA,TERRENO,-34.637258799999998,-58.414989499999997,577.000000000000000,"387000",BOEDO,"5"
"1898",VTA,TERRENO,-34.645546199999998,-58.414933300000001,375.000000000000000,"280000",NUEVA POMPEYA,"4"
"1899",VTA,TERRENO,-34.614260399999999,-58.414912600000001,780.000000000000000,"270000",ALMAGRO,"5"
"1900",VTA,TERRENO,-34.621747999999997,-58.414879399999997,2794.000000000000000,"600000",BOEDO,"5"
"1901",VTA,TERRENO,-34.602744299999998,-58.414867399999999,289.000000000000000,"690000",ALMAGRO,"5"
"1902",VTA,TERRENO,-34.594061600000003,-58.414834900000002,308.000000000000000,"930000",PALERMO,"14"
"1903",VTA,TERRENO,-34.628232799999999,-58.414678899999998,811.000000000000000,"590000",BOEDO,"5"
"1904",VTA,TERRENO,-34.599063299999997,-58.414646500000003,400.000000000000000,"830000",ALMAGRO,"5"
"1905",VTA,TERRENO,-34.626800699999997,-58.414602199999997,448.000000000000000,"360000",BOEDO,"5"
"1906",VTA,TERRENO,-34.608105999999999,-58.414531699999998,950.000000000000000,"2400000",ALMAGRO,"5"
"1907",VTA,TERRENO,-34.645694100000000,-58.414529100000003,559.000000000000000,"600000",NUEVA POMPEYA,"4"
"1908",VTA,TERRENO,-34.596943099999997,-58.414473600000001,268.000000000000000,"1600000",RECOLETA,"2"
"1909",VTA,TERRENO,-34.599316000000002,-58.414299499999998,150.000000000000000,"315000",ALMAGRO,"5"
"1910",VTA,TERRENO,-34.603214000000001,-58.414256000000002,216.000000000000000,"950000",ALMAGRO,"5"
"1911",VTA,TERRENO,-34.620581999999999,-58.414147999999997,196.000000000000000,"600000",ALMAGRO,"5"
"1912",VTA,TERRENO,-34.596876000000002,-58.414144000000000,207.000000000000000,"1500000",RECOLETA,"2"
"1913",VTA,TERRENO,-34.602296000000003,-58.414135000000002,225.000000000000000,"490000",ALMAGRO,"5"
"1914",VTA,TERRENO,-34.636155299999999,-58.414117599999997,1640.000000000000000,"3000000",BOEDO,"5"
"1915",VTA,TERRENO,-34.618214100000003,-58.414071499999999,500.000000000000000,"460000",ALMAGRO,"5"
"1916",VTA,TERRENO,-34.601189200000000,-58.414043399999997,1200.000000000000000,"380000",ALMAGRO,"5"
"1917",VTA,TERRENO,-34.642599400000002,-58.414029100000000,3336.000000000000000,"2750000",NUEVA POMPEYA,"4"
"1918",VTA,TERRENO,-34.635703999999997,-58.414014999999999,290.000000000000000,"240000",BOEDO,"5"
"1919",VTA,TERRENO,-34.616728999999999,-58.413970999999997,1178.000000000000000,"1600000",ALMAGRO,"5"
"1920",VTA,TERRENO,-34.583289999999998,-58.413915299999999,1004.000000000000000,"2500000",PALERMO,"14"
"1921",VTA,TERRENO,-34.595679599999997,-58.413894100000000,335.000000000000000,"1300000",RECOLETA,"2"
"1922",VTA,TERRENO,-34.618046999999997,-58.413887000000003,300.000000000000000,"610000",ALMAGRO,"5"
"1923",VTA,TERRENO,-34.636424800000000,-58.413849399999997,98.000000000000000,"259000",BOEDO,"5"
"1924",VTA,TERRENO,-34.603174500000002,-58.413819900000000,340.000000000000000,"870000",ALMAGRO,"5"
"1925",VTA,TERRENO,-34.614130000000003,-58.413694000000000,2723.000000000000000,"1570000",ALMAGRO,"5"
"1926",VTA,TERRENO,-34.636087099999997,-58.413690899999999,98.000000000000000,"259000",BOEDO,"5"
"1927",VTA,TERRENO,-34.579708400000001,-58.413676899999999,386.000000000000000,"7000000",PALERMO,"14"
"1928",VTA,TERRENO,-34.616143700000002,-58.413659699999997,1700.000000000000000,"1000000",ALMAGRO,"5"
"1929",VTA,TERRENO,-34.614137499999998,-58.413601600000000,1370.000000000000000,"1600000",ALMAGRO,"5"
"1930",VTA,TERRENO,-34.607260599999996,-58.413460600000001,935.000000000000000,"1500000",BALVANERA,"3"
"1931",VTA,TERRENO,-34.616565799999996,-58.413404999999997,347.000000000000000,"900000",ALMAGRO,"5"
"1932",VTA,TERRENO,-34.625221500000002,-58.413402900000001,254.000000000000000,"720000",BOEDO,"5"
"1933",VTA,TERRENO,-34.601199999999999,-58.413332199999999,141.000000000000000,"399000",ALMAGRO,"5"
"1934",VTA,TERRENO,-34.635524799999999,-58.413131700000001,375.000000000000000,"650000",BOEDO,"5"
"1935",VTA,TERRENO,-34.635437400000001,-58.413022499999997,577.000000000000000,"1000000",BOEDO,"5"
"1936",VTA,TERRENO,-34.610368899999997,-58.412943700000000,2893.000000000000000,"1500000",BALVANERA,"3"
"1937",VTA,TERRENO,-34.596851399999998,-58.412934300000003,155.000000000000000,"850000",RECOLETA,"2"
"1938",VTA,TERRENO,-34.619509000000001,-58.412782200000002,285.000000000000000,"550000",ALMAGRO,"5"
"1939",VTA,TERRENO,-34.594642800000003,-58.412727099999998,121.000000000000000,"550000",RECOLETA,"2"
"1940",VTA,TERRENO,-34.585235099999998,-58.412539099999996,288.000000000000000,"1600000",PALERMO,"14"
"1941",VTA,TERRENO,-34.615546000000002,-58.412528999999999,300.000000000000000,"900000",ALMAGRO,"5"
"1942",VTA,TERRENO,-34.638288899999999,-58.412523399999998,2712.000000000000000,"4000000",BOEDO,"5"
"1943",VTA,TERRENO,-34.650829299999998,-58.412463799999998,2013.000000000000000,"1000000",NUEVA POMPEYA,"4"
"1944",VTA,TERRENO,-34.613480000000003,-58.412315000000000,787.000000000000000,"1100000",BALVANERA,"3"
"1945",VTA,TERRENO,-34.639417000000002,-58.412095000000001,1400.000000000000000,"7500000",NUEVA POMPEYA,"4"
"1946",VTA,TERRENO,-34.633197799999998,-58.412031900000002,344.000000000000000,"320000",BOEDO,"5"
"1947",VTA,TERRENO,-34.622978500000002,-58.412020900000002,220.000000000000000,"320000",SAN CRISTOBAL,"3"
"1948",VTA,TERRENO,-34.626487800000000,-58.412003800000001,480.000000000000000,"260000",BOEDO,"5"
"1949",VTA,TERRENO,-34.639636799999998,-58.412002700000002,1540.000000000000000,"7500000",NUEVA POMPEYA,"4"
"1950",VTA,TERRENO,-34.609915999999998,-58.411859999999997,2000.000000000000000,"1300000",BALVANERA,"3"
"1951",VTA,TERRENO,-34.597466500000003,-58.411842999999998,305.000000000000000,"1400000",RECOLETA,"2"
"1952",VTA,TERRENO,-34.585824799999997,-58.411809400000003,1550.000000000000000,"1850000",PALERMO,"14"
"1953",VTA,TERRENO,-34.646637200000001,-58.411801199999999,581.000000000000000,"300000",PARQUE PATRICIOS,"4"
"1954",VTA,TERRENO,-34.646700000000003,-58.411760999999998,451.000000000000000,"329000",PARQUE PATRICIOS,"4"
"1955",VTA,TERRENO,-34.637712999999998,-58.411656000000001,103.000000000000000,"243000",BOEDO,"5"
"1956",VTA,TERRENO,-34.631687599999999,-58.411634999999997,523.000000000000000,"495000",BOEDO,"5"
"1957",VTA,TERRENO,-34.626248199999999,-58.411614600000000,325.000000000000000,"780000",BOEDO,"5"
"1958",VTA,TERRENO,-34.619224000000003,-58.411602999999999,165.000000000000000,"540000",BALVANERA,"3"
"1959",VTA,TERRENO,-34.653886000000000,-58.411442000000001,298.000000000000000,"200000",NUEVA POMPEYA,"4"
"1960",VTA,TERRENO,-34.613531999999999,-58.411440399999996,393.000000000000000,"480000",BALVANERA,"3"
"1961",VTA,TERRENO,-34.625072899999999,-58.411395499999998,7286.000000000000000,"3200000",SAN CRISTOBAL,"3"
"1962",VTA,TERRENO,-34.647569699999998,-58.411371500000001,720.000000000000000,"390000",PARQUE PATRICIOS,"4"
"1963",VTA,TERRENO,-34.647649000000001,-58.411366999999998,476.000000000000000,"315000",PARQUE PATRICIOS,"4"
"1964",VTA,TERRENO,-34.653919999999999,-58.411264000000003,300.000000000000000,"200000",NUEVA POMPEYA,"4"
"1965",VTA,TERRENO,-34.618023600000001,-58.411157099999997,270.000000000000000,"325000",BALVANERA,"3"
"1966",VTA,TERRENO,-34.615088999999998,-58.411050000000003,876.000000000000000,"1950000",BALVANERA,"3"
"1967",VTA,TERRENO,-34.603889700000003,-58.410998200000002,825.000000000000000,"1800000",BALVANERA,"3"
"1968",VTA,TERRENO,-34.603890000000000,-58.410997999999999,303.000000000000000,"1100000",BALVANERA,"3"
"1969",VTA,TERRENO,-34.637076000000000,-58.410942900000002,212.000000000000000,"450000",BOEDO,"5"
"1970",VTA,TERRENO,-34.629831000000003,-58.410603700000003,1268.000000000000000,"385000",SAN CRISTOBAL,"3"
"1971",VTA,TERRENO,-34.595216600000001,-58.410573900000003,308.000000000000000,"1100000",RECOLETA,"2"
"1972",VTA,TERRENO,-34.595177700000001,-58.410544500000000,309.000000000000000,"1200000",RECOLETA,"2"
"1973",VTA,TERRENO,-34.597704499999999,-58.410429999999998,141.000000000000000,"840000",RECOLETA,"2"
"1974",VTA,TERRENO,-34.602215999999999,-58.410407999999997,334.000000000000000,"1250000",BALVANERA,"3"
"1975",VTA,TERRENO,-34.611034400000001,-58.410405200000000,845.000000000000000,"1275000",BALVANERA,"3"
"1976",VTA,TERRENO,-34.624876000000000,-58.410209000000002,0.000000000000000,"5000000",SAN CRISTOBAL,"3"
"1977",VTA,TERRENO,-34.611514999999997,-58.410193000000000,1136.000000000000000,"940000",BALVANERA,"3"
"1978",VTA,TERRENO,-34.652990000000003,-58.409968999999997,445.000000000000000,"290000",NUEVA POMPEYA,"4"
"1979",VTA,TERRENO,-34.629759000000000,-58.409882000000003,1069.000000000000000,"1800000",SAN CRISTOBAL,"3"
"1980",VTA,TERRENO,-34.614539299999997,-58.409813100000001,3068.000000000000000,"5200000",BALVANERA,"3"
"1981",VTA,TERRENO,-34.655749100000001,-58.409760599999998,160.000000000000000,"115000",NUEVA POMPEYA,"4"
"1982",VTA,TERRENO,-34.595643000000003,-58.409615899999999,370.000000000000000,"980000",RECOLETA,"2"
"1983",VTA,TERRENO,-34.614079699999998,-58.409558199999999,167.000000000000000,"388000",BALVANERA,"3"
"1984",VTA,TERRENO,-34.606790300000000,-58.409117999999999,237.000000000000000,"850000",BALVANERA,"3"
"1985",VTA,TERRENO,-34.610542299999999,-58.409100700000003,5989.000000000000000,"3700000",BALVANERA,"3"
"1986",VTA,TERRENO,-34.648712300000000,-58.408969800000001,352.000000000000000,"219000",NUEVA POMPEYA,"4"
"1987",VTA,TERRENO,-34.621177199999998,-58.408907800000001,132.000000000000000,"400000",SAN CRISTOBAL,"3"
"1988",VTA,TERRENO,-34.612684899999998,-58.408844400000000,271.000000000000000,"320000",BALVANERA,"3"
"1989",VTA,TERRENO,-34.649009700000001,-58.408824899999999,400.000000000000000,"190000",NUEVA POMPEYA,"4"
"1990",VTA,TERRENO,-34.641527699999997,-58.408635099999998,191.000000000000000,"350000",PARQUE PATRICIOS,"4"
"1991",VTA,TERRENO,-34.610893200000000,-58.408508300000001,1932.000000000000000,"3500000",BALVANERA,"3"
"1992",VTA,TERRENO,-34.606113999999998,-58.408451999999997,120.000000000000000,"240000",BALVANERA,"3"
"1993",VTA,TERRENO,-34.627721399999999,-58.408429400000003,333.000000000000000,"495000",SAN CRISTOBAL,"3"
"1994",VTA,TERRENO,-34.642288000000001,-58.408287000000001,444.000000000000000,"400000",PARQUE PATRICIOS,"4"
"1995",VTA,TERRENO,-34.581686400000002,-58.408267700000003,150.000000000000000,"2100000",PALERMO,"14"
"1996",VTA,TERRENO,-34.605041100000001,-58.408254499999998,364.000000000000000,"100000",BALVANERA,"3"
