poly_id,operacion,tipo,latitud,longitud,m2total,preciousd,barrio,comuna,lnprecio,lnm2total,residuos,dist_subte,dist_tren,dist_obe,count_delitos,Residuos_Ej_4,Outliers_LH
"1908",VTA,TERRENO,-34.596943099999997,-58.414473600000001,268.000000000000000,"1600000",RECOLETA,"2",14.285514187210000,5.590986980510860,0.260428000529316,829.805111270237944,1396.746893160119953,3104.593633558450165,"1026",0.305778537836595,"0"
"1909",VTA,TERRENO,-34.599316000000002,-58.414299499999998,150.000000000000000,"315000",ALMAGRO,"5",12.660327917807800,5.010635294096260,-0.520117507830423,577.401920380850015,1149.054406346120004,3037.497645578660013,"1232",-0.640315819844222,"0"
"1910",VTA,TERRENO,-34.603214000000001,-58.414256000000002,216.000000000000000,"950000",ALMAGRO,"5",13.764217263576700,5.375278407684170,0.369686587348849,248.046598073815005,779.667999149785032,2997.362586335870219,"1761",0.015588701175670,"0"
"1911",VTA,TERRENO,-34.620581999999999,-58.414147999999997,196.000000000000000,"600000",ALMAGRO,"5",13.304684934198299,5.278114659230520,-0.032800031687616,545.701166300706973,1409.515247449689923,3535.200380684720130,"533",0.075197574833713,"0"
"1912",VTA,TERRENO,-34.596876000000002,-58.414144000000000,207.000000000000000,"1500000",RECOLETA,"2",14.220975666072400,5.332718793265370,0.347521054280826,828.429011364004964,1392.878650196309991,3076.998457810519994,"1061",0.379821705075202,"0"
"1913",VTA,TERRENO,-34.602296000000003,-58.414135000000002,225.000000000000000,"490000",ALMAGRO,"5",13.102160670086800,5.416100402204420,-0.316336966165206,294.109447865055984,854.529509027782979,2989.233063765780116,"1754",-0.653925043950603,"0"
"1914",VTA,TERRENO,-34.636155299999999,-58.414117599999997,1640.000000000000000,"3000000",BOEDO,"5",14.914122846632401,7.402451520818240,0.750876562448463,589.096220153308991,1430.665671357789961,4690.175509360000433,"435",0.767374860981013,"0"
"1915",VTA,TERRENO,-34.618214100000003,-58.414071499999999,500.000000000000000,"460000",ALMAGRO,"5",13.038981768465300,6.214608098422190,-0.848326915829079,804.636515847388978,1163.431908595059895,3395.817302508609828,"628",-0.741621973127167,"0"
"1916",VTA,TERRENO,-34.601189200000000,-58.414043399999997,1200.000000000000000,"380000",ALMAGRO,"5",12.847926531702599,7.090076835776090,-1.553377719862130,382.850730695494974,954.111640792358003,2989.041827518210084,"1730",-1.847650688705610,"0"
"1917",VTA,TERRENO,-34.642599400000002,-58.414029100000000,3336.000000000000000,"2750000",NUEVA POMPEYA,"4",14.827111469642800,8.112527763478640,0.794486759885889,210.953441268445005,818.312346213506999,5256.747171899310160,"382",0.651488645034423,"0"
"1918",VTA,TERRENO,-34.635703999999997,-58.414014999999999,290.000000000000000,"240000",BOEDO,"5",12.388394202324100,5.669880922980520,-0.757644305870955,635.170618203991012,1480.648092033769899,4645.633452173839942,"417",-0.738345485981011,"0"
"1919",VTA,TERRENO,-34.616728999999999,-58.413970999999997,1178.000000000000000,"1600000",ALMAGRO,"5",14.285514187210000,7.071573364211530,-0.104926509829551,669.095996447653988,1011.139867891810013,3311.721547334620027,"664",-0.040736028408018,"0"
"1920",VTA,TERRENO,-34.583289999999998,-58.413915299999999,1004.000000000000000,"2500000",PALERMO,"14",14.731801289838399,6.911747300251670,0.104419302530649,279.072780537468986,1302.406965091689926,3720.596756541419836,"840",-0.005406773374762,"0"
"1921",VTA,TERRENO,-34.595679599999997,-58.413894100000000,335.000000000000000,"1300000",RECOLETA,"2",14.077874822431800,5.814130531825070,-0.078220949567910,763.880602764653986,1510.878371052169996,3089.554524923340068,"996",-0.024305504294209,"0"
"1922",VTA,TERRENO,-34.618046999999997,-58.413887000000003,300.000000000000000,"610000",ALMAGRO,"5",13.321214236149499,5.703782474656200,-0.266184131464201,814.720255961591988,1139.611766552309973,3372.091433515819972,"633",-0.165853921437716,"0"
"1923",VTA,TERRENO,-34.636424800000000,-58.413849399999997,98.000000000000000,"259000",BOEDO,"5",12.464583340681701,4.584967478670570,-0.044492729616681,553.896439267153028,1412.548160030210056,4697.744347440880119,"417",-0.051786686506005,"0"
"1924",VTA,TERRENO,-34.603174500000002,-58.413819900000000,340.000000000000000,"870000",ALMAGRO,"5",13.676248490630799,5.828945617610210,0.015365716414010,213.752903288252014,758.449122700160956,2957.420384051360088,"1790",-0.352203832943999,"0"
"1925",VTA,TERRENO,-34.614130000000003,-58.413694000000000,2723.000000000000000,"1570000",ALMAGRO,"5",14.266586177324500,7.909489492673760,-0.615802612659719,395.835285978322986,752.048190438522056,3171.221713104169794,"756",-0.644345571416281,"0"
"1926",VTA,TERRENO,-34.636087099999997,-58.413690899999999,98.000000000000000,"259000",BOEDO,"5",12.464583340681701,4.584967478670570,-0.044492729616681,587.177116681706025,1452.703341188449940,4659.512688366309703,"420",-0.044504164192089,"0"
"1927",VTA,TERRENO,-34.579708400000001,-58.413676899999999,386.000000000000000,"7000000",PALERMO,"14",15.761420707019600,5.955837369464830,1.695262034914570,639.449956736561944,1260.552548018669995,3956.829207206019873,"457",1.748676756101220,"0"
"1928",VTA,TERRENO,-34.616143700000002,-58.413659699999997,1700.000000000000000,"1000000",ALMAGRO,"5",13.815510557964300,7.438383530044310,-0.790287685522466,611.070356381348006,940.382177509472967,3257.743123237150030,"674",-0.743819309000300,"0"
"1929",VTA,TERRENO,-34.614137499999998,-58.413601600000000,1370.000000000000000,"1600000",ALMAGRO,"5",14.285514187210000,7.222566018822170,-0.193575654966161,399.618634171972019,747.768369413700952,3163.660861636939899,"770",-0.231180566285649,"0"
"1930",VTA,TERRENO,-34.607260599999996,-58.413460600000001,935.000000000000000,"1500000",BALVANERA,"3",14.220975666072400,6.840546529288690,0.066045856390017,385.729575496256984,448.580294572966977,2953.170951108159898,"1401",0.007620807392627,"0"
"1931",VTA,TERRENO,-34.616565799999996,-58.413404999999997,347.000000000000000,"900000",ALMAGRO,"5",13.710150042306401,5.849324779946860,0.037302478647430,662.109901544072954,971.790623919018003,3257.161685551379833,"691",0.078429605101225,"0"
"1932",VTA,TERRENO,-34.625221500000002,-58.413402900000001,254.000000000000000,"720000",BOEDO,"5",13.487006490992201,5.537334267018540,0.418787316274308,195.976238360568999,1884.848666464409916,3782.194165243120096,"608",0.320422829082116,"0"
"1933",VTA,TERRENO,-34.601199999999999,-58.413332199999999,141.000000000000000,"399000",ALMAGRO,"5",12.896716695872000,4.948759890378170,-0.247401123905262,350.381478376539008,922.313148649653044,2923.951955914779774,"1705",-0.561266562702688,"0"
"1934",VTA,TERRENO,-34.635524799999999,-58.413131700000001,375.000000000000000,"650000",BOEDO,"5",13.384727641871800,5.926926025970410,0.087775642551187,640.886434921342016,1530.434854637740045,4578.766723884429666,"408",0.114981153287405,"0"
"1935",VTA,TERRENO,-34.635437400000001,-58.413022499999997,577.000000000000000,"1000000",BOEDO,"5",13.815510557964300,6.357842266508100,0.265563759342615,649.550231057736028,1543.384964445569949,4564.925096203570320,"413",0.296879554115645,"0"
"1936",VTA,TERRENO,-34.610368899999997,-58.412943700000000,2893.000000000000000,"1500000",BALVANERA,"3",14.220975666072400,7.970049304976140,-0.597095378872859,210.670804042586013,419.707437985598006,2974.850845943570221,"918",-0.544699135875679,"0"
"1937",VTA,TERRENO,-34.596851399999998,-58.412934300000003,155.000000000000000,"850000",RECOLETA,"2",13.652991628466500,5.043425116919250,-0.050616064826712,785.015368011479040,1360.936598214070045,2970.078792532529860,"984",-0.012510185589119,"0"
"1938",VTA,TERRENO,-34.619509000000001,-58.412782200000002,285.000000000000000,"550000",ALMAGRO,"5",13.217673557208700,5.652489180268650,-0.339610056078599,649.970591393597033,1257.036137615609960,3365.873097301239795,"632",-0.257061983266240,"0"
"1939",VTA,TERRENO,-34.594642800000003,-58.412727099999998,121.000000000000000,"550000",RECOLETA,"2",13.217673557208700,4.795790545596740,-0.340545652713497,610.382399454449001,1593.643205644830005,3022.582019711249814,"947",-0.301412539702222,"0"
"1940",VTA,TERRENO,-34.585235099999998,-58.412539099999996,288.000000000000000,"1600000",PALERMO,"14",14.285514187210000,5.662960480135950,0.391306170163191,313.558109696669021,1498.410912918079930,3490.980446455279889,"1103",0.215714304310775,"0"
"1941",VTA,TERRENO,-34.615546000000002,-58.412528999999999,300.000000000000000,"900000",ALMAGRO,"5",13.710150042306401,5.703782474656200,0.122751674692754,581.984669941675975,835.502685244041004,3135.660450131889775,"752",0.116555930063046,"0"
"1942",VTA,TERRENO,-34.638288899999999,-58.412523399999998,2712.000000000000000,"4000000",BOEDO,"5",15.201804919084200,7.905441649060290,0.743248608092695,330.831016207187986,1285.526423197489976,4787.004333247439718,"376",0.725970181996209,"0"
"1943",VTA,TERRENO,-34.650829299999998,-58.412463799999998,2013.000000000000000,"1000000",NUEVA POMPEYA,"4",13.815510557964300,7.607381425639790,0.079461805056289,1060.594096540210103,749.900317799500954,5961.977221896109768,"518",0.053632020428710,"0"
"1944",VTA,TERRENO,-34.613480000000003,-58.412315000000000,787.000000000000000,"1100000",BALVANERA,"3",13.910820737768599,6.668228248417400,-0.142939459855269,398.651507684122009,622.189294875851033,3027.099864584460192,"794",-0.014567280957821,"0"
"1945",VTA,TERRENO,-34.639417000000002,-58.412095000000001,1400.000000000000000,"7500000",NUEVA POMPEYA,"4",15.830413578506500,7.244227515603350,2.307575751393350,207.158712427497989,1204.352601858639900,4865.642969670860111,"350",2.189218799246420,"0"
"1946",VTA,TERRENO,-34.633197799999998,-58.412031900000002,344.000000000000000,"320000",BOEDO,"5",12.676076274775900,5.840641657373400,-0.570217395935947,812.933828006796944,1807.298138940710032,4315.823528334180082,"388",-0.491903979780117,"0"
"1947",VTA,TERRENO,-34.622978500000002,-58.412020900000002,220.000000000000000,"320000",SAN CRISTOBAL,"3",12.676076274775900,5.393627546352360,-0.265154183754366,304.486931097105980,1615.651047068690104,3527.911798284299948,"671",-0.242460035181144,"0"
"1948",VTA,TERRENO,-34.626487800000000,-58.412003800000001,480.000000000000000,"260000",BOEDO,"5",12.468436909997701,6.173786103901940,-0.973448860660507,314.341803961460016,1999.650352525210110,3777.294876595639835,"593",-1.032629801179100,"0"
"1949",VTA,TERRENO,-34.639636799999998,-58.412002700000002,1540.000000000000000,"7500000",NUEVA POMPEYA,"4",15.830413578506500,7.339537695407670,2.251618287871310,184.424428677798005,1190.071490132859935,4880.764960118570343,"345",2.130680750867050,"0"
"1950",VTA,TERRENO,-34.609915999999998,-58.411859999999997,2000.000000000000000,"1300000",BALVANERA,"3",14.077874822431800,7.600902459542080,-0.523466790462743,319.790305625365988,308.336218592740977,2866.031754761840148,"968",-0.482329527669092,"0"
"1951",VTA,TERRENO,-34.597466500000003,-58.411842999999998,305.000000000000000,"1400000",RECOLETA,"2",14.151982794585500,5.720311776607410,0.050968857323222,733.640763635817052,1270.246936635990096,2856.393677711750115,"1014",0.065771645554696,"0"
"1952",VTA,TERRENO,-34.585824799999997,-58.411809400000003,1550.000000000000000,"1850000",PALERMO,"14",14.430696197054500,7.346010209913290,-0.451645449087742,271.751720370855992,1586.706094883059905,3398.502863442010039,"1126",-0.622742794129412,"0"
"1953",VTA,TERRENO,-34.646637200000001,-58.411801199999999,581.000000000000000,"300000",PARQUE PATRICIOS,"4",12.611537753638300,6.364750756851910,-0.976352771637336,597.924214956619949,765.341875431701055,5526.453234010919914,"381",-0.972873465253829,"0"
"1954",VTA,TERRENO,-34.646700000000003,-58.411760999999998,451.000000000000000,"329000",PARQUE PATRICIOS,"4",12.703813029747501,6.111467339502680,-0.735372523864553,605.200569573829966,767.486471835907992,5530.635620282399941,"380",-0.731992407841810,"0"
"1955",VTA,TERRENO,-34.637712999999998,-58.411656000000001,103.000000000000000,"243000",BOEDO,"5",12.400816722322700,4.634728988229640,-0.137474777656626,400.099847662837988,1382.262079635230066,4688.477232638119858,"351",-0.155171199098056,"0"
"1956",VTA,TERRENO,-34.631687599999999,-58.411634999999997,523.000000000000000,"495000",BOEDO,"5",13.112313041550800,6.259581464064920,-0.379943956467703,787.101409798176974,1975.622900754120110,4165.336038086969893,"422",-0.301636300344864,"0"
"1957",VTA,TERRENO,-34.626248199999999,-58.411614600000000,325.000000000000000,"780000",BOEDO,"5",13.567049198665799,5.783825182329740,0.354112991303935,269.947151898464028,1968.464866696310082,3733.017106171049818,"623",0.272041547451994,"0"
"1958",VTA,TERRENO,-34.619224000000003,-58.411602999999999,165.000000000000000,"540000",BALVANERA,"3",13.199324418540501,5.105945473900580,0.062794484731080,635.593064350951977,1199.584395790009921,3257.418919991249822,"673",0.311288707191628,"0"
"1959",VTA,TERRENO,-34.653886000000000,-58.411442000000001,298.000000000000000,"200000",NUEVA POMPEYA,"4",12.206072645530201,5.697093486505400,-0.408428882410306,1402.330446952779994,1009.427555700819994,6220.612681076920126,"333",-0.308782353072354,"0"
"1960",VTA,TERRENO,-34.613531999999999,-58.411440399999996,393.000000000000000,"480000",BALVANERA,"3",13.081541382884099,5.973809611869260,-0.564519389521627,459.439293142759993,590.796944465378033,2954.701316428269820,"880",-0.459862491241682,"0"
"1961",VTA,TERRENO,-34.625072899999999,-58.411395499999998,7286.000000000000000,"3200000",SAN CRISTOBAL,"3",14.978661367770000,8.893709977568509,-0.017498956289785,189.626349365805993,1836.588030349279961,3631.145774773549874,"639",0.043895573408979,"0"
"1962",VTA,TERRENO,-34.647569699999998,-58.411371500000001,720.000000000000000,"390000",PARQUE PATRICIOS,"4",12.873902018105801,6.579251212010100,-0.839923653023272,705.119576298234051,789.284128601163047,5596.846404593239640,"360",-0.806606277645804,"0"
"1963",VTA,TERRENO,-34.647649000000001,-58.411366999999998,476.000000000000000,"315000",PARQUE PATRICIOS,"4",12.660327917807800,6.165417854231420,-0.810532468084816,713.894676983382965,789.069594748509985,5604.324248197969609,"358",-0.778117032131626,"0"
"1964",VTA,TERRENO,-34.653919999999999,-58.411264000000003,300.000000000000000,"200000",NUEVA POMPEYA,"4",12.206072645530201,5.703782474656200,-0.412356047496092,1407.192813517609920,1024.463108112149939,6216.835751211539900,"327",-0.308939157693566,"0"
"1965",VTA,TERRENO,-34.618023600000001,-58.411157099999997,270.000000000000000,"325000",BALVANERA,"3",12.691580461311901,5.598421958998380,-0.734086844884130,665.178483408568013,1060.881343756019987,3153.024047563939803,"675",-0.492805707080319,"0"
"1966",VTA,TERRENO,-34.615088999999998,-58.411050000000003,876.000000000000000,"1950000",BALVANERA,"3",14.483339930539900,6.775366090936390,0.366678142268619,579.720887545220990,741.861127544222995,2991.350252962609829,"761",0.545377021773434,"0"
"1967",VTA,TERRENO,-34.603889700000003,-58.410998200000002,825.000000000000000,"1800000",BALVANERA,"3",14.403297222866399,6.715383386334680,0.321851819787032,73.208853761665395,563.038477334296999,2698.598299330799819,"1623",0.150664706240548,"0"
"1968",VTA,TERRENO,-34.603890000000000,-58.410997999999999,303.000000000000000,"1100000",BALVANERA,"3",13.910820737768599,5.713732805509370,0.417453396795817,73.216860656089395,563.000898846524024,2698.580435622250207,"1623",0.238651391481088,"0"
"1969",VTA,TERRENO,-34.637076000000000,-58.410942900000002,212.000000000000000,"450000",BOEDO,"5",13.017002861746500,5.356586274672010,0.054902458487995,483.571530780325020,1477.331669385559962,4592.882115935090042,"412",0.045638503735712,"0"
"1970",VTA,TERRENO,-34.629831000000003,-58.410603700000003,1268.000000000000000,"385000",SAN CRISTOBAL,"3",12.860998613269899,7.145196134997170,-1.108593512467970,584.998562051766953,2202.137508511159922,3948.891827714270221,"441",-0.896601052197656,"0"
"1971",VTA,TERRENO,-34.595216600000001,-58.410573900000003,308.000000000000000,"1100000",RECOLETA,"2",13.910820737768599,5.730099782973570,-0.195939826037782,506.458788545344987,1498.365012689630021,2815.102126783249787,"961",-0.185786448917914,"0"
"1972",VTA,TERRENO,-34.595177700000001,-58.410544500000000,309.000000000000000,"1200000",RECOLETA,"2",13.997832114758200,5.733341276897750,-0.110831559276159,501.399837757466003,1502.378254856070043,2813.973915013759779,"957",-0.100078308307527,"0"
"1973",VTA,TERRENO,-34.597704499999999,-58.410429999999998,141.000000000000000,"840000",RECOLETA,"2",13.641157170819501,4.948759890378170,-0.006871716811475,620.994281610941016,1222.606051710959946,2724.209289864440052,"1012",-0.024608988565461,"0"
"1974",VTA,TERRENO,-34.602215999999999,-58.410407999999997,334.000000000000000,"1250000",BALVANERA,"3",14.038654109278500,5.811140992976700,0.488097545620976,241.193925963058007,727.554095725655998,2648.252464443639838,"1611",0.355082654700522,"0"
"1975",VTA,TERRENO,-34.611034400000001,-58.410405200000000,845.000000000000000,"1275000",BALVANERA,"3",14.058456736574700,6.739336627357170,-0.037051829678897,365.070756966240026,299.800352550191974,2771.584882074770121,"1414",-0.121932979660592,"0"
"1977",VTA,TERRENO,-34.611514999999997,-58.410193000000000,1136.000000000000000,"940000",BALVANERA,"3",13.753635154246201,7.035268599281100,-0.515617733526167,371.068554578985015,340.324350839034992,2769.593597474200124,"1373",-0.582309303048899,"0"
"1978",VTA,TERRENO,-34.652990000000003,-58.409968999999997,445.000000000000000,"290000",NUEVA POMPEYA,"4",12.577636201962701,6.098074282166240,-0.272284756434184,1318.997923011369949,1063.291119226910041,6072.407904915929976,"291",-0.171616260518602,"0"
"1979",VTA,TERRENO,-34.629759000000000,-58.409882000000003,1069.000000000000000,"1800000",SAN CRISTOBAL,"3",14.403297222866399,6.974478911025050,0.533934714286037,568.129053181442032,2236.007502104499963,3898.621569048540096,"453",0.739992989386416,"0"
"1980",VTA,TERRENO,-34.614539299999997,-58.409813100000001,3068.000000000000000,"5200000",BALVANERA,"3",15.464169183551700,8.028781162487149,0.611616136988051,472.510370178684013,659.095914288550034,2862.730346960249790,"935",0.722268745707743,"0"
"1981",VTA,TERRENO,-34.655749100000001,-58.409760599999998,160.000000000000000,"115000",NUEVA POMPEYA,"4",11.652687407345400,5.075173815233830,-0.596679489748077,1624.264116416640036,1261.200478675719978,6342.464665671390321,"179",-0.395380353513371,"0"
"1982",VTA,TERRENO,-34.595643000000003,-58.409615899999999,370.000000000000000,"980000",RECOLETA,"2",13.795307850646800,5.913503005638270,-0.419130394212722,499.097075042622976,1444.497282432070051,2716.613620306280154,"1012",-0.430652829117841,"0"
"1983",VTA,TERRENO,-34.614079699999998,-58.409558199999999,167.000000000000000,"388000",BALVANERA,"3",12.868760618605400,5.117993812416760,-0.274843003076596,461.057511968882011,605.701758206542991,2820.081005022990212,"965",-0.202581144975691,"0"
"1984",VTA,TERRENO,-34.606790300000000,-58.409117999999999,237.000000000000000,"850000",BALVANERA,"3",13.652991628466500,5.468060141135130,0.303860917655424,369.472087785386975,207.534261916029010,2551.478043148029883,"2585",-0.129208388422528,"0"
"1985",VTA,TERRENO,-34.610542299999999,-58.409100700000003,5989.000000000000000,"3700000",BALVANERA,"3",15.123843377614500,8.697679732264460,-0.121426033508529,233.807490712331003,211.050358053038991,2641.121740928520012,"1524",-0.255924893722022,"0"
"1986",VTA,TERRENO,-34.648712300000000,-58.408969800000001,352.000000000000000,"219000",NUEVA POMPEYA,"4",12.296827008798600,5.863631175598100,-0.415450293792361,883.097926073729013,1009.310236456029997,5605.728569302929827,"438",-0.449746933434008,"0"
"1987",VTA,TERRENO,-34.621177199999998,-58.408907800000001,132.000000000000000,"400000",SAN CRISTOBAL,"3",12.899219826090100,4.882801922586370,0.257899684240506,388.205541031540974,1389.735877583560068,3179.863976213559909,"755",0.237315235362311,"0"
"1988",VTA,TERRENO,-34.612684899999998,-58.408844400000000,271.000000000000000,"320000",BALVANERA,"3",12.676076274775900,5.602118820879700,-0.751761492270080,373.665841753901020,447.654798510840976,2698.744094975179905,"1329",-0.809201481366885,"0"
"1989",VTA,TERRENO,-34.649009700000001,-58.408824899999999,400.000000000000000,"190000",NUEVA POMPEYA,"4",12.154779351142601,5.991464547107980,-0.632550073245322,918.656623153903979,1025.229650667349915,5629.331561984559812,"437",-0.657452963120852,"0"
"1990",VTA,TERRENO,-34.641527699999997,-58.408635099999998,191.000000000000000,"350000",PARQUE PATRICIOS,"4",12.765688433465600,5.252273428046630,-0.169056649491995,345.018249665521978,1269.336421402950009,4890.609743152849660,"327",-0.175601742578757,"0"
"1991",VTA,TERRENO,-34.610893200000000,-58.408508300000001,1932.000000000000000,"3500000",BALVANERA,"3",15.068273526459601,7.566311014772460,0.487240861810163,203.809889695266008,251.061308558328989,2601.186375528429835,"1560",0.331475453648086,"0"
"1992",VTA,TERRENO,-34.606113999999998,-58.408451999999997,120.000000000000000,"240000",BALVANERA,"3",12.388394202324100,4.787491742782050,-0.561168682644233,327.589988812207025,283.852748701862026,2481.266103694550111,"2503",-0.979030358667764,"0"
"1993",VTA,TERRENO,-34.627721399999999,-58.408429400000003,333.000000000000000,"495000",SAN CRISTOBAL,"3",13.112313041550800,5.808142489980440,-0.072282867396466,351.536006512907022,2116.084811935049856,3641.644468822510134,"609",0.026699398925273,"0"
"1994",VTA,TERRENO,-34.642288000000001,-58.408287000000001,444.000000000000000,"400000",PARQUE PATRICIOS,"4",12.899219826090100,6.095824562432220,-0.530781712455553,392.373854138260981,1249.923061604230043,4947.593824095980381,"292",-0.513243152625617,"0"
"1995",VTA,TERRENO,-34.581686400000002,-58.408267700000003,150.000000000000000,"2100000",PALERMO,"14",14.557447902693699,5.010635294096260,1.046225867598190,777.922922717408028,1771.132252960250071,3445.066135229949850,"554",1.119669808011540,"0"
"1996",VTA,TERRENO,-34.605041100000001,-58.408254499999998,364.000000000000000,"100000",BALVANERA,"3",11.512925464970200,5.897153867636740,-2.088130030764580,264.372923341634987,404.232556562809975,2452.319212692069868,"2322",-2.448219974702520,"0"
"1997",VTA,TERRENO,-34.631873599999999,-58.408204400000002,374.000000000000000,"1500000",PARQUE PATRICIOS,"4",14.220975666072400,5.924255797414530,0.891703692088583,718.957908758264011,2099.320540592820180,3980.443826500229989,"432",0.972082235834443,"0"
"1998",VTA,TERRENO,-34.646503600000003,-58.408140799999998,583.000000000000000,"500000",PARQUE PATRICIOS,"4",13.122363377404300,6.368187186350490,-0.467544706527804,699.025598896493989,1097.806817634190111,5352.794894990510329,"474",-0.448073886599261,"0"
"1999",VTA,TERRENO,-34.656517999999998,-58.408059000000002,221.000000000000000,"345000",NUEVA POMPEYA,"4",12.751299696013501,5.398162701517750,0.312303119704643,1737.511502523700074,1434.667152635809998,6359.259051082600308,"140",0.562054975301652,"0"
"2000",VTA,TERRENO,-34.634318700000001,-58.407835499999997,315.000000000000000,"260000",PARQUE PATRICIOS,"4",12.468436909997701,5.752572638825630,-0.760038337930177,490.508713181027019,1891.369347704189977,4178.354611100049624,"493",-0.749419094854185,"0"
"2001",VTA,TERRENO,-34.619064000000002,-58.407799599999997,213.000000000000000,"695000",BALVANERA,"3",13.451667124546900,5.361292165709430,0.165220852087259,508.836757540468000,1159.450170044119886,2958.028342888409952,"750",0.360470167147797,"0"
"2002",VTA,TERRENO,-34.614996800000000,-58.407781700000001,673.000000000000000,"1100000",BALVANERA,"3",13.910820737768599,6.511745329644730,-0.051066931264718,281.045863120357012,711.124598822574967,2718.722881779950058,"860",0.036784551588142,"0"
"2003",VTA,TERRENO,-34.651003000000003,-58.407698000000003,300.000000000000000,"195000",NUEVA POMPEYA,"4",12.180754837545900,5.703782474656200,-0.437673855480382,1162.199293326759971,1168.483853564099945,5784.759920066459927,"422",-0.401948479606778,"0"
"2004",VTA,TERRENO,-34.631006200000002,-58.407255700000000,140.000000000000000,"385000",PARQUE PATRICIOS,"4",12.860998613269899,4.941642422609300,0.108627786569720,604.134768459736961,2226.693289947530047,3851.098889036190030,"480",0.156327907538956,"0"
"2005",VTA,TERRENO,-34.618779900000000,-58.407252300000003,256.000000000000000,"630000",BALVANERA,"3",13.353475098367699,5.545177444479560,-0.040931874618848,455.476494349246025,1133.511531695610074,2898.873201365190198,"761",0.139566804092814,"0"
"2006",VTA,TERRENO,-34.614659199999998,-58.407178100000003,437.000000000000000,"1650000",BALVANERA,"3",14.316285845876800,6.079933195095590,0.607918963573812,233.500769278890999,684.435521295021999,2652.287464354039912,"893",0.670949390825651,"0"
"2007",VTA,TERRENO,-34.636320900000001,-58.407110899999999,544.000000000000000,"1200000",PARQUE PATRICIOS,"4",13.997832114758200,6.298949246855940,0.448574247639886,260.891002666085001,1760.326542027549976,4325.415914973299550,"506",0.413374589658350,"0"
"2008",VTA,TERRENO,-34.593767700000001,-58.407026899999998,1978.000000000000000,"2300000",RECOLETA,"2",14.648419680899400,7.589841512182660,-0.550211973553083,237.701038979775007,1659.508985237860088,2573.441756217279817,"1185",-0.626320258218948,"0"
"2009",VTA,TERRENO,-34.608375799999997,-58.407008800000000,782.000000000000000,"1249000",BALVANERA,"3",14.037853789107700,6.661854740545310,-0.012164464738562,108.657983266711000,173.166069637496008,2393.322288365980057,"2178",-0.375290615634622,"0"
"2010",VTA,TERRENO,-34.616299599999998,-58.406913099999997,250.000000000000000,"350000",BALVANERA,"3",12.765688433465600,5.521460917862250,-0.614794353502407,231.916247905507987,867.365375217504948,2720.882400315229916,"860",-0.528806612871409,"0"
"2011",VTA,TERRENO,-34.625024300000000,-58.406857199999997,379.000000000000000,"650000",SAN CRISTOBAL,"3",13.384727641871800,5.937536205082430,0.124163519375200,235.944522407758001,1825.836277101539963,3325.125963881339885,"751",0.130007382313274,"0"
"2012",VTA,TERRENO,-34.616681200000002,-58.406801100000003,248.000000000000000,"340000",BALVANERA,"3",12.736700896592300,5.513428746164980,-0.639066130152826,248.000435410407988,910.907493068355052,2734.450313810390071,"829",-0.537535272817190,"0"
"2013",VTA,TERRENO,-34.616642100000000,-58.406774400000003,248.000000000000000,"350000",BALVANERA,"3",12.765688433465600,5.513428746164980,-0.610078593279573,243.340698180434003,907.180414178674027,2730.067031311230039,"842",-0.513402898586244,"0"
"2014",VTA,TERRENO,-34.614000500000003,-58.406683600000001,266.000000000000000,"570000",BALVANERA,"3",13.253391639810699,5.583496308781700,-0.163512682942611,225.873859307879002,626.478052187533990,2578.519618224690021,"1296",-0.224590491281355,"0"
"2015",VTA,TERRENO,-34.634866899999999,-58.406677100000003,225.000000000000000,"275000",PARQUE PATRICIOS,"4",12.524526376648700,5.416100402204420,-0.506402995848371,400.852548962088974,1908.437570334429893,4168.615472169260102,"516",-0.518696012980209,"0"
"2016",VTA,TERRENO,-34.616205999999998,-58.406643000000003,111.000000000000000,"300000",BALVANERA,"3",12.611537753638300,4.709530201312330,-0.292253209360415,205.326288693376000,862.729228567582027,2694.328433125680021,"864",-0.219247240817534,"0"
"2017",VTA,TERRENO,-34.612205199999998,-58.406520399999998,765.000000000000000,"1400000",BALVANERA,"3",14.151982794585500,6.639875833826540,0.114868554491940,265.457019806685025,449.356669761821991,2481.417514544039932,"1582",-0.029381771180437,"0"
"2018",VTA,TERRENO,-34.617812899999997,-58.406499300000000,125.000000000000000,"350000",BALVANERA,"3",12.765688433465600,4.828313737302300,-0.207841411526906,328.036731550243985,1039.462858854870092,2780.605621390890065,"811",-0.080126423869561,"0"
"2019",VTA,TERRENO,-34.613704100000000,-58.406451599999997,272.000000000000000,"570000",BALVANERA,"3",13.253391639810699,5.605802066296000,-0.176608593736193,232.363819918156992,602.907580609400952,2544.796137583639847,"1326",-0.247819426734079,"0"
"2020",VTA,TERRENO,-34.605632600000000,-58.406437199999999,1910.000000000000000,"7000000",BALVANERA,"3",15.761420707019600,7.554858521040680,1.187111904412430,150.560011298315999,402.125416431998019,2291.761381109549802,"2246",0.836492598067391,"0"
"2021",VTA,TERRENO,-34.631114099999998,-58.406407999999999,254.000000000000000,"250000",PARQUE PATRICIOS,"4",12.429216196844401,5.537334267018540,-0.672890667730656,534.679471022117013,2258.297925222800131,3813.656965417949777,"462",-0.625736639972063,"0"
