"poly_id","operacion","tipo","latitud","longitud","m2total","preciousd","barrio","comuna","lnprecio","agronomia","almagro","balvanera","barrac_e","barrac_o","belgrano","boedo","boca","caballito","chacarita","coghlan","colegial","constitu","fl_norte","fl_sur","floresta","liniers","mataderos","mt_castro","montserr","nva_pomp","nunez","palermo","p_avell","p_chacab","p_chas","p_patric","paternal","p_mader","recoleta","retiro","saavedra","san_cris","san_nico","san_telmo","v_sars","versalles","vcrespo","vdelparq","v_d_nor","v_d_sur","vgmitre","vlugano","vluro","vortuzar","vpuerr","vreal","vriachu","vsrita","vsoldati","vurquiza","residuos"
137,"VTA","TERRENO",-34.631364,-58.509828,394,400000,"VILLA LURO",10,12.8992198260901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.199781209675106
138,"VTA","TERRENO",-34.614644,-58.509746,277,500000,"VILLA DEVOTO SUR",11,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0182549851731273
139,"VTA","TERRENO",-34.587848,-58.509682,433,599000,"VILLA DEVOTO NORTE",11,13.3030168770976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0953045371331828
140,"VTA","TERRENO",-34.579576,-58.509599,357,450000,"VILLA PUEYRREDON",12,13.0170028617465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0959466752102794
141,"VTA","TERRENO",-34.6544521,-58.509543,262,265000,"MATADEROS",9,12.4874851049684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114134409667298
142,"VTA","TERRENO",-34.60192,-58.509542,207,515000,"VILLA DEVOTO NORTE",11,13.1519221796459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15209007753115
143,"VTA","TERRENO",-34.6072061,-58.509465,164,270000,"VILLA DEVOTO SUR",11,12.5061772379805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.587286546070073
144,"VTA","TERRENO",-34.5899445,-58.5093441,390,290000,"VILLA DEVOTO NORTE",11,12.5776362019627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.802741434598595
145,"VTA","TERRENO",-34.6069276,-58.5093401,500,750000,"VILLA DEVOTO SUR",11,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294152857346608
146,"VTA","TERRENO",-34.5789678,-58.5090176,153,240000,"VILLA PUEYRREDON",12,12.3883942023241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.447533364570661
147,"VTA","TERRENO",-34.6044312,-58.5089295,150,470000,"VILLA DEVOTO SUR",11,13.0604879736862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0271336501928709
148,"VTA","TERRENO",-34.622118,-58.508875,211,440000,"MONTE CASTRO",10,12.9945300058944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886459487448138
149,"VTA","TERRENO",-34.6105377,-58.5087321,251,330000,"VILLA DEVOTO SUR",11,12.7068479334427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.42292070310206
150,"VTA","TERRENO",-34.6178697,-58.5086797,300,430000,"MONTE CASTRO",10,12.9715404876697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148774913773862
151,"VTA","TERRENO",-34.6668158,-58.5084701,750,250000,"MATADEROS",9,12.4292161968444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376044329482547
152,"VTA","TERRENO",-34.6313422,-58.5083554,153,375000,"VILLA LURO",10,12.8346813049525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.163751116432356
153,"VTA","TERRENO",-34.657279,-58.508291,200,282000,"MATADEROS",9,12.5496623499203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026084741098892
154,"VTA","TERRENO",-34.6644884,-58.5081814,400,250000,"MATADEROS",9,12.4292161968444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229990325195773
155,"VTA","TERRENO",-34.6548324,-58.5081807,207,390000,"MATADEROS",9,12.8739020181058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295233847000951
156,"VTA","TERRENO",-34.5911955,-58.5080558,1975,690000,"VILLA DEVOTO NORTE",11,13.4444468765734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.597346750829342
157,"VTA","TERRENO",-34.6666634,-58.5079723,366,220000,"MATADEROS",9,12.3013828253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343635593432086
158,"VTA","TERRENO",-34.594974,-58.50793,305,435000,"VILLA DEVOTO NORTE",11,12.9831013100708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.361806068306499
159,"VTA","TERRENO",-34.6488013,-58.5078093,112,246000,"MATADEROS",9,12.4130868149145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125938126455396
160,"VTA","TERRENO",-34.6041551,-58.5077801,375,720000,"VILLA DEVOTO SUR",11,13.4870064909922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.305493007214486
161,"VTA","TERRENO",-34.659333,-58.5076078,231,170000,"MATADEROS",9,12.0435537160324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.545129586795
162,"VTA","TERRENO",-34.6171824,-58.507583,500,365000,"MONTE CASTRO",10,12.8076526325646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396122199899993
163,"VTA","TERRENO",-34.583987,-58.507475,139,279500,"VILLA PUEYRREDON",12,12.5407575715773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.289327835146028
164,"VTA","TERRENO",-34.6098263,-58.507201,270,380000,"VILLA DEVOTO SUR",11,12.8479265317026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.289770750789151
165,"VTA","TERRENO",-34.649912,-58.507189,330,346000,"MATADEROS",9,12.7541940540399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124198332857059
166,"VTA","TERRENO",-34.6018494,-58.5071493,526,990000,"VILLA DEVOTO NORTE",11,13.8054602221108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.368330172455232
167,"VTA","TERRENO",-34.6394263,-58.5070402,263,1200000,"VILLA LURO",10,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.953497006311767
168,"VTA","TERRENO",-34.62452,-58.507014,311,675000,"MONTE CASTRO",10,13.4224679698547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297562299704903
169,"VTA","TERRENO",-34.6189381,-58.5069122,239,380000,"MONTE CASTRO",10,12.8479265317026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24693374327963
170,"VTA","TERRENO",-34.601489,-58.506895,247,655000,"VILLA DEVOTO NORTE",11,13.3923905146174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0716863712361623
171,"VTA","TERRENO",-34.6339888,-58.5068217,2542,4500000,"VILLA LURO",10,15.3195879547405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.32423262980964
172,"VTA","TERRENO",-34.620707,-58.506699,823,1850000,"MONTE CASTRO",10,14.4306961970545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09213438349095
173,"VTA","TERRENO",-34.6664345,-58.5064999,378,280000,"MATADEROS",9,12.5425448821514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107481102476458
174,"VTA","TERRENO",-34.56953,-58.506477,410,499900,"VILLA URQUIZA",12,13.1221633574017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.228858596239249
175,"VTA","TERRENO",-34.6110474,-58.5064741,3225,1500000,"VILLA DEVOTO SUR",11,14.2209756660724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.149834709754755
176,"VTA","TERRENO",-34.621685,-58.506468,253,360000,"MONTE CASTRO",10,12.7938593104323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306843124721377
177,"VTA","TERRENO",-34.621915,-58.506294,350,193000,"MONTE CASTRO",10,12.170445467887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.970734791311839
178,"VTA","TERRENO",-34.6692603,-58.5062702,225,145000,"MATADEROS",9,11.8844890214027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701690498494058
179,"VTA","TERRENO",-34.6194048,-58.5062337,353,490000,"MONTE CASTRO",10,13.1021606700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402714805773679
180,"VTA","TERRENO",-34.5845811,-58.5062045,167,269000,"VILLA PUEYRREDON",12,12.502466658584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.339303068482285
181,"VTA","TERRENO",-34.619756,-58.506148,375,575000,"MONTE CASTRO",10,13.2621253197795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110512631703
182,"VTA","TERRENO",-34.6145799,-58.5059483,0,750000,"MONTE CASTRO",10,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532702230600406
183,"VTA","TERRENO",-34.568809,-58.505939,411,510000,"VILLA URQUIZA",12,13.1421660047005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.209273246095509
184,"VTA","TERRENO",-34.6244624,-58.5059043,99,300000,"MONTE CASTRO",10,12.6115377536383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424900919629152
185,"VTA","TERRENO",-34.6116356,-58.5058205,353,700000,"VILLA DEVOTO SUR",11,13.4588356140255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286502667660101
186,"VTA","TERRENO",-34.648268,-58.505744,484,600000,"MATADEROS",9,13.3046849341983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610425451129301
187,"VTA","TERRENO",-34.5962713,-58.5056772,260,700000,"VILLA DEVOTO NORTE",11,13.4588356140255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.132706607627949
188,"VTA","TERRENO",-34.6697367,-58.5055176,224,140000,"MATADEROS",9,11.8493977015914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736364521150223
189,"VTA","TERRENO",-34.6447257,-58.5055117,372,423000,"LINIERS",9,12.9551274580284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209340701600191
190,"VTA","TERRENO",-34.591933,-58.5054899,319,700000,"VILLA DEVOTO NORTE",11,13.4588356140255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10808607547675
191,"VTA","TERRENO",-34.6020496,-58.505443,326,1400000,"VILLA DEL PARQUE",11,14.1519827945855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857170997218097
192,"VTA","TERRENO",-34.57239,-58.505353,353,620000,"VILLA PUEYRREDON",12,13.3374747570213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.418087759105471
193,"VTA","TERRENO",-34.5724598,-58.5052413,254,600000,"VILLA PUEYRREDON",12,13.3046849341983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.426610354637881
194,"VTA","TERRENO",-34.646806,-58.505207,132,159900,"LINIERS",9,11.982303898822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.663331540380961
195,"VTA","TERRENO",-34.5697151,-58.5051821,254,430000,"VILLA URQUIZA",12,12.9715404876697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.314383109774776
196,"VTA","TERRENO",-34.5910372,-58.5050564,150,210000,"VILLA PUEYRREDON",12,12.2548628096996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.579812865729869
197,"VTA","TERRENO",-34.594476,-58.5050066,628,489000,"VILLA DEVOTO NORTE",11,13.100117768457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.379576591019249
198,"VTA","TERRENO",-34.6351328,-58.5049852,160,249000,"VILLA LURO",10,12.4252081754468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.576145326023795
199,"VTA","TERRENO",-34.6401451,-58.5049797,301,650000,"VILLA LURO",10,13.3847276418718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.324535241531366
200,"VTA","TERRENO",-34.568517,-58.504932,239,269000,"VILLA URQUIZA",12,12.502466658584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.777197481533969
201,"VTA","TERRENO",-34.6268803,-58.5048229,184,235000,"VELEZ SARSFIELD",10,12.3673407931263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348777348264293
202,"VTA","TERRENO",-34.609282,-58.5048,300,860000,"VILLA DEVOTO SUR",11,13.6646876682297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.514471471084818
203,"VTA","TERRENO",-34.6005074,-58.5047823,368,1100000,"VILLA DEVOTO NORTE",11,13.9108207377686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.539623638619659
204,"VTA","TERRENO",-34.6149622,-58.5047255,1100,990000,"MONTE CASTRO",10,13.8054602221108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35130709658311
205,"VTA","TERRENO",-34.62675,-58.5046,373,520000,"VELEZ SARSFIELD",10,13.1615840905576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366596786852164
206,"VTA","TERRENO",-34.629765,-58.504597,290,650000,"VILLA LURO",10,13.3847276418718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.329125510237521
207,"VTA","TERRENO",-34.6080679,-58.5044726,303,390000,"VILLA DEVOTO SUR",11,12.8739020181058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.277566070504358
208,"VTA","TERRENO",-34.594776,-58.504074,161,550000,"VILLA DEVOTO NORTE",11,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0671430308335376
209,"VTA","TERRENO",-34.668418,-58.504065,104,130000,"MATADEROS",9,11.7752897294377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.760396834691337
210,"VTA","TERRENO",-34.6245664,-58.5037573,445,525000,"VELEZ SARSFIELD",10,13.1711535415738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346120842700749
211,"VTA","TERRENO",-34.6037207,-58.5036763,159,485000,"VILLA DEL PARQUE",11,13.0919041699196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133219002545223
212,"VTA","TERRENO",-34.6167731,-58.5036208,1922,3999000,"MONTE CASTRO",10,15.201554887829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40438350080493
