POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS
"1130",VTA,TERRENO,-34.603382000000003,-58.456502999999998,337.000000000000000,"1200000",VILLA CRESPO,"15",1531.414689246580110,2117.916712091619956,7549310.562925170175731,"357"
"1131",VTA,TERRENO,-34.600549000000001,-58.456477999999997,394.000000000000000,"500000",VILLA CRESPO,"15",1275.533775192109943,2384.325987594439994,7549487.245729329995811,"289"
"1132",VTA,TERRENO,-34.566234500000000,-58.456403299999998,210.000000000000000,"1550000",BELGRANO,"13",392.558444686193013,535.334150739936945,7551610.254293750040233,"795"
"1133",VTA,TERRENO,-34.600568199999998,-58.456287099999997,394.000000000000000,"500000",VILLA CRESPO,"15",1266.040977138060043,2373.876976618570097,7549500.614580390043557,"286"
"1134",VTA,TERRENO,-34.600568000000003,-58.456287000000003,394.000000000000000,"435000",VILLA CRESPO,"15",1266.017980820470029,2373.891863206689777,7549500.634542769752443,"286"
"1135",VTA,TERRENO,-34.601306000000001,-58.455992999999999,340.000000000000000,"490000",VILLA CRESPO,"15",1314.479536781240085,2289.333715877990016,7549477.517547479830682,"320"
"1136",VTA,TERRENO,-34.604147099999999,-58.455971599999998,898.000000000000000,"2500000",VILLA CRESPO,"15",1579.424944016139989,2020.283742309260106,7549303.872574450448155,"353"
"1137",VTA,TERRENO,-34.558599100000002,-58.455931200000002,266.000000000000000,"1800000",BELGRANO,"13",414.731296063405978,641.601652460461992,7552117.470928230322897,"1019"
"1138",VTA,TERRENO,-34.623665000000003,-58.455837299999999,300.000000000000000,"490000",FLORES NORTE,"7",342.455716318847010,1055.714154948409941,7548110.104683140292764,"671"
"1139",VTA,TERRENO,-34.564880500000001,-58.455806500000001,263.000000000000000,"1200000",BELGRANO,"13",292.051428197864027,653.448202631996992,7551739.323656080290675,"922"
"1140",VTA,TERRENO,-34.559472000000000,-58.455800000000004,279.000000000000000,"1690000",BELGRANO,"13",321.016861025108994,633.544126959189043,7552073.604047060012817,"1030"
"1141",VTA,TERRENO,-34.603204900000001,-58.455702899999999,385.000000000000000,"990000",VILLA CRESPO,"15",1476.454492701240042,2094.636005965429831,7549382.483402649872005,"354"
"1142",VTA,TERRENO,-34.558526899999997,-58.455669600000000,375.000000000000000,"1999999",BELGRANO,"13",426.255544907378976,617.951881086925027,7552141.876793810166419,"1005"
"1143",VTA,TERRENO,-34.581499999999998,-58.455668000000003,192.000000000000000,"590000",CHACARITA,"15",634.790420457810001,1165.046533448190075,7550724.311539139598608,"594"
"1144",VTA,TERRENO,-34.621915000000001,-58.455589600000003,798.000000000000000,"1400000",CABALLITO,"6",537.028420643512050,1134.133802253179965,7548236.929379659704864,"477"
"1145",VTA,TERRENO,-34.629067900000003,-58.455337999999998,685.000000000000000,"2080000",FLORES NORTE,"7",294.593682154698001,1003.022383286790046,7547814.905974569730461,"945"
"1146",VTA,TERRENO,-34.577933999999999,-58.455263000000002,606.000000000000000,"2050000",COLEGIALES,"13",1027.890198064530068,846.407221594472048,7550975.234576339833438,"476"
"1147",VTA,TERRENO,-34.592995999999999,-58.455184000000003,270.000000000000000,"600000",CHACARITA,"15",643.362913374751997,2310.275132145749922,7550051.890316760167480,"129"
"1148",VTA,TERRENO,-34.604540999999998,-58.455123999999998,297.000000000000000,"665000",VILLA CRESPO,"15",1538.014235097700066,1940.992977087940062,7549344.186970399692655,"363"
"1149",VTA,TERRENO,-34.604075999999999,-58.455101700000000,295.000000000000000,"750000",VILLA CRESPO,"15",1516.117951342379911,1983.455573303860092,7549374.574130239896476,"369"
"1150",VTA,TERRENO,-34.548867100000002,-58.455068300000001,220.000000000000000,"1500000",NUNEZ,"13",1007.451792222229983,717.255012434295963,7552783.933461969718337,"335"
"1151",VTA,TERRENO,-34.630397299999998,-58.454907400000003,176.000000000000000,"490000",FLORES NORTE,"7",445.643343283602974,1071.293578830029901,7547765.728705690242350,"831"
"1152",VTA,TERRENO,-34.580552500000003,-58.454863500000002,350.000000000000000,"800000",CHACARITA,"15",737.345650945650050,1036.617814335090088,7550844.118029910139740,"575"
"1153",VTA,TERRENO,-34.563823200000002,-58.454857300000000,317.000000000000000,"3500000",BELGRANO,"13",225.030080535527986,777.666913843350017,7551876.957399000413716,"930"
"1154",VTA,TERRENO,-34.580590999999998,-58.454850999999998,350.000000000000000,"970000",CHACARITA,"15",733.100340510581987,1039.415752730270015,7550842.695454940199852,"576"
"1155",VTA,TERRENO,-34.599950900000003,-58.454810199999997,136.000000000000000,"360000",VILLA CRESPO,"15",1129.090222892139991,2372.367526898390224,7549651.290948670357466,"247"
"1156",VTA,TERRENO,-34.567524300000002,-58.454792500000003,396.000000000000000,"870000",BELGRANO,"13",284.573016871268010,646.432495225173056,7551653.490694769658148,"565"
"1157",VTA,TERRENO,-34.557631000000001,-58.454715000000000,433.000000000000000,"1500000",BELGRANO,"13",543.894741723163975,545.282227770105010,7552269.968380290083587,"769"
"1158",VTA,TERRENO,-34.598990000000001,-58.454655000000002,122.000000000000000,"250000",VILLA CRESPO,"15",1035.763645183699964,2463.098944373879931,7549722.406073899939656,"236"
"1159",VTA,TERRENO,-34.576341300000003,-58.454570799999999,415.000000000000000,"820000",COLEGIALES,"13",1145.501094337450013,689.599726176126978,7551126.295865929685533,"421"
"1160",VTA,TERRENO,-34.581890000000001,-58.454453000000001,232.000000000000000,"450000",CHACARITA,"15",591.185042094107985,1140.950358006389934,7550792.886391899548471,"625"
"1161",VTA,TERRENO,-34.571578500000001,-58.454446599999997,164.000000000000000,"500000",COLEGIALES,"13",631.934091217063951,589.052841313268004,7551429.675625340081751,"342"
"1162",VTA,TERRENO,-34.585998500000002,-58.454436299999998,230.000000000000000,"310000",CHACARITA,"15",143.740974695261002,1552.177353726920046,7550540.648443539626896,"519"
"1163",VTA,TERRENO,-34.604138800000001,-58.454374600000001,260.000000000000000,"285000",VILLA CRESPO,"15",1457.198656819180087,1942.958133297479890,7549426.128718440420926,"373"
"1164",VTA,TERRENO,-34.620450499999997,-58.454371000000002,299.279999999999973,"1350000",CABALLITO,"6",626.185604867622033,992.070231341210956,7548420.150186209939420,"301"
"1165",VTA,TERRENO,-34.594746800000003,-58.454243300000002,850.000000000000000,"790000",CHACARITA,"15",698.078246430030049,2476.996820769310034,7550015.586502309888601,"122"
"1166",VTA,TERRENO,-34.620341400000001,-58.454115500000000,1244.000000000000000,"870000",CABALLITO,"6",613.575157450337997,967.261296343865979,7548446.354898369871080,"305"
"1167",VTA,TERRENO,-34.585768000000002,-58.454087999999999,189.000000000000000,"1350000",CHACARITA,"15",180.602889006466000,1516.833253015500077,7550581.426768009550869,"551"
"1168",VTA,TERRENO,-34.604177999999997,-58.454074200000001,381.000000000000000,"495000",VILLA CRESPO,"15",1433.657273470339987,1925.382924540309887,7549446.610627070069313,"374"
"1169",VTA,TERRENO,-34.620458200000002,-58.453955299999997,294.000000000000000,"1050000",CABALLITO,"6",594.105206930157010,954.429455476577004,7548451.360965839587152,"298"
"1170",VTA,TERRENO,-34.560533000000000,-58.453843999999997,1100.000000000000000,"980000",BELGRANO,"13",312.645398991017998,488.952640130623990,7552157.287162519991398,"955"
"1171",VTA,TERRENO,-34.584280700000001,-58.453838200000000,122.000000000000000,"900000",CHACARITA,"15",341.561125076099984,1354.873100316820000,7550692.244668870232999,"611"
"1172",VTA,TERRENO,-34.551868499999998,-58.453794799999997,1100.000000000000000,"950000",BELGRANO,"13",892.107054262227962,888.644115132948968,7552695.805538450367749,"378"
"1173",VTA,TERRENO,-34.615195300000003,-58.453589999999998,216.000000000000000,"920000",CABALLITO,"6",1029.616126665669981,1016.074901908379957,7548803.855256300419569,"335"
"1174",VTA,TERRENO,-34.556797000000003,-58.453559900000002,615.000000000000000,"900000",BELGRANO,"13",667.955453259846990,478.409255247668000,7552409.531158500351012,"667"
"1175",VTA,TERRENO,-34.579565000000002,-58.453485700000002,293.000000000000000,"850000",COLEGIALES,"13",858.496840226501945,874.655809112520046,7551010.106722329743207,"607"
"1176",VTA,TERRENO,-34.603686300000000,-58.453441200000000,383.000000000000000,"550000",VILLA CRESPO,"15",1358.791507164979976,1945.453514079069919,7549525.200763399712741,"372"
"1177",VTA,TERRENO,-34.577395400000000,-58.453375999999999,1700.000000000000000,"2500000",COLEGIALES,"13",1097.943822881820097,679.317831230884963,7551152.351989249698818,"513"
"1178",VTA,TERRENO,-34.573586400000003,-58.453346500000002,792.000000000000000,"2200000",COLEGIALES,"13",825.341728037400003,472.279176916318022,7551389.651898659765720,"326"
"1179",VTA,TERRENO,-34.587418399999997,-58.453343599999997,300.000000000000000,"450000",CHACARITA,"15",156.575113532946006,1668.981262900610091,7550536.347417419776320,"551"
"1180",VTA,TERRENO,-34.634372100000000,-58.453125000000000,795.000000000000000,"500000",FLORES SUR,"7",343.805728190470973,1398.463094076779953,7547656.414943779818714,"443"
"1181",VTA,TERRENO,-34.550176600000000,-58.453119100000002,1154.000000000000000,"9000000",BELGRANO,"13",1043.924865985230099,917.467233702386011,7552851.765579770319164,"340"
"1182",VTA,TERRENO,-34.601001500000002,-58.453104500000002,528.000000000000000,"1750000",VILLA CRESPO,"15",1148.053419731119902,2201.608031879849932,7549716.507322279736400,"254"
"1183",VTA,TERRENO,-34.559996599999998,-58.452988599999998,387.000000000000000,"1900000",BELGRANO,"13",411.110536856996987,394.110364024225987,7552255.624531219713390,"886"
"1184",VTA,TERRENO,-34.571207999999999,-58.452952000000003,187.000000000000000,"930000",COLEGIALES,"13",559.027522712185032,473.630197031100010,7551566.506728700362146,"350"
"1185",VTA,TERRENO,-34.571200599999997,-58.452945900000003,710.000000000000000,"1650000",COLEGIALES,"13",558.138451194799018,473.461312813130974,7551567.428535750135779,"350"
"1186",VTA,TERRENO,-34.551523000000003,-58.452942499999999,701.000000000000000,"3500000",BELGRANO,"13",979.175704244306985,886.898315841556041,7552782.130710139870644,"346"
"1187",VTA,TERRENO,-34.567688400000002,-58.452891999999999,346.000000000000000,"1550000",COLEGIALES,"13",177.912256239189986,724.630647204030993,7551788.286081889644265,"550"
"1188",VTA,TERRENO,-34.552878800000002,-58.452883000000000,162.000000000000000,"1200000",BELGRANO,"13",923.819955718195956,749.900185032160948,7552702.985849860124290,"412"
"1189",VTA,TERRENO,-34.582116800000001,-58.452873099999998,446.000000000000000,"950000",CHACARITA,"15",597.363144352751988,1099.202792521130050,7550899.352709329687059,"667"
"1190",VTA,TERRENO,-34.556889099999999,-58.452795899999998,2500.000000000000000,"1590000",BELGRANO,"13",690.209189592078019,412.250905535206982,7552462.110451569780707,"664"
"1191",VTA,TERRENO,-34.558378699999999,-58.452795500000001,262.000000000000000,"1750000",BELGRANO,"13",552.276542700274035,356.528131432140015,7552370.204188689589500,"639"
"1192",VTA,TERRENO,-34.596026000000002,-58.452713000000003,114.000000000000000,"420000",CHACARITA,"15",671.343822735962021,2589.692754076049823,7550053.328360609710217,"207"
"1193",VTA,TERRENO,-34.562391900000001,-58.452692999999996,360.000000000000000,"1450000",BELGRANO,"13",348.498249034206026,526.281961885837973,7552130.335400749929249,"875"
"1194",VTA,TERRENO,-34.600812800000000,-58.452685899999999,150.000000000000000,"290000",VILLA CRESPO,"15",1112.589342710670053,2206.161005779580137,7549760.060997200198472,"262"
"1195",VTA,TERRENO,-34.604751600000000,-58.452590999999998,402.000000000000000,"380000",VILLA CRESPO,"15",1339.587582400929932,1804.683743258540062,7549524.290598950348794,"342"
"1196",VTA,TERRENO,-34.629828400000001,-58.452537200000002,419.000000000000000,"1800000",FLORES NORTE,"7",519.063681147175998,1269.814360769260020,7547981.466917079873383,"736"
"1197",VTA,TERRENO,-34.557946999999999,-58.452441000000000,164.000000000000000,"1180000",BELGRANO,"13",610.064688360151990,334.605534519187984,7552423.882528199814260,"659"
"1198",VTA,TERRENO,-34.557941399999997,-58.452415500000001,164.000000000000000,"1180000",BELGRANO,"13",611.984370888903982,332.539548148935978,7552426.172795150429010,"662"
"1199",VTA,TERRENO,-34.581385900000001,-58.452347400000001,437.000000000000000,"950000",CHACARITA,"15",690.094037277546022,1005.879446337560012,7550984.536347909830511,"706"
"1200",VTA,TERRENO,-34.603076999999999,-58.452347000000003,381.000000000000000,"600000",VILLA CRESPO,"15",1240.359789472930061,1962.788770484939960,7549646.205143719911575,"330"
"1201",VTA,TERRENO,-34.601907599999997,-58.452320100000001,173.000000000000000,"450000",VILLA CRESPO,"15",1196.399002817390055,2081.050005567490189,7549720.402535240165889,"293"
"1202",VTA,TERRENO,-34.601683199999997,-58.452274000000003,258.000000000000000,"450000",VILLA CRESPO,"15",1185.764507916220055,2102.483287216170083,7549737.761457170359790,"278"
"1203",VTA,TERRENO,-34.617719999999998,-58.452198000000003,511.000000000000000,"590000",CABALLITO,"6",721.992421051527003,801.766029874451988,7548754.217005729675293,"306"
"1204",VTA,TERRENO,-34.584186400000000,-58.452190999999999,93.000000000000000,"580000",CHACARITA,"15",423.569590744210984,1295.178960979570093,7550823.653325390070677,"756"
"1205",VTA,TERRENO,-34.596060999999999,-58.452131600000001,115.000000000000000,"198000",VILLA CRESPO,"15",637.946243234065037,2585.647298822620087,7550095.493108440190554,"213"
"1206",VTA,TERRENO,-34.596613900000001,-58.452100500000000,390.000000000000000,"430000",VILLA CRESPO,"15",683.707812484244982,2627.326775032519890,7550063.750740629620850,"228"
"1207",VTA,TERRENO,-34.612136000000000,-58.451929000000000,431.000000000000000,"930000",CABALLITO,"6",1299.194496228419894,1094.535893367750077,7549119.193239280022681,"309"
"1208",VTA,TERRENO,-34.568188100000000,-58.451797999999997,226.000000000000000,"1750000",COLEGIALES,"13",220.909528424582987,622.702237323347958,7551840.869777250103652,"532"
"1209",VTA,TERRENO,-34.593501799999999,-58.451696300000002,492.000000000000000,"800000",CHACARITA,"15",426.882155496082987,2298.952922239499912,7550286.581652469933033,"277"
"1210",VTA,TERRENO,-34.616908400000000,-58.451686199999997,154.000000000000000,"460000",CABALLITO,"6",785.528957900799014,781.036167316855995,7548843.294211439788342,"302"
"1211",VTA,TERRENO,-34.610309200000003,-58.451620499999997,127.000000000000000,"220000",CABALLITO,"6",1473.653794035989904,1231.476520126519972,7549255.406898920424283,"332"
"1212",VTA,TERRENO,-34.583253700000000,-58.451552399999997,306.000000000000000,"815000",CHACARITA,"15",541.474068542455029,1179.791990648079945,7550929.895982479676604,"704"
"1213",VTA,TERRENO,-34.597320000000003,-58.451492100000003,344.000000000000000,"200000",VILLA CRESPO,"15",717.932343388873051,2536.201981197139958,7550066.567369149997830,"275"
"1214",VTA,TERRENO,-34.625834400000002,-58.451483899999999,246.000000000000000,"1280000",CABALLITO,"6",364.769815158436984,1024.839051071940048,7548308.105387009680271,"844"
"1215",VTA,TERRENO,-34.583098100000001,-58.451458600000002,247.000000000000000,"540000",CHACARITA,"15",560.501144509525943,1160.906912900850102,7550946.649226590059698,"711"
"1216",VTA,TERRENO,-34.596798000000000,-58.451450899999998,330.000000000000000,"500000",VILLA CRESPO,"15",666.413566182875002,2590.739556236690078,7550101.915135639719665,"273"
"1217",VTA,TERRENO,-34.548566100000002,-58.451417900000003,346.000000000000000,"800000",BELGRANO,"13",1275.973532511409985,1049.906440667790093,7553080.914775599725544,"258"
"1218",VTA,TERRENO,-34.635078000000000,-58.451402000000002,392.000000000000000,"490000",PARQUE CHACABUCO,"7",178.252334906975989,1574.245509393729890,7547744.191589630208910,"433"
"1219",VTA,TERRENO,-34.582933599999997,-58.451401300000001,323.000000000000000,"900000",CHACARITA,"15",578.416407313790046,1141.921971515640053,7550961.168754369951785,"700"
"1220",VTA,TERRENO,-34.623305899999998,-58.451394200000003,404.000000000000000,"580000",CABALLITO,"6",253.082933745275994,840.900065889264056,7548470.910970609635115,"614"
"1221",VTA,TERRENO,-34.630656199999997,-58.451347599999998,399.000000000000000,"1000000",FLORES NORTE,"7",643.496817996875961,1394.958580202350049,7548021.073833170346916,"623"
"1222",VTA,TERRENO,-34.630732999999999,-58.451327999999997,336.000000000000000,"1680000",FLORES NORTE,"7",634.802914747462978,1398.633281754000109,7548017.830547619611025,"622"
"1223",VTA,TERRENO,-34.593371099999999,-58.451226900000002,315.000000000000000,"1110000",CHACARITA,"15",382.071360253730006,2279.036212639519817,7550330.432214059866965,"300"
"1224",VTA,TERRENO,-34.586575600000003,-58.451139900000001,500.000000000000000,"650000",CHACARITA,"15",363.445557340330026,1531.872637716129930,7550756.367020539939404,"663"
"1225",VTA,TERRENO,-34.610238500000001,-58.451090800000003,189.000000000000000,"950000",CABALLITO,"6",1448.651043383460092,1209.751235823920069,7549300.146459040232003,"327"
"1226",VTA,TERRENO,-34.549145000000003,-58.451042999999999,225.000000000000000,"575000",BELGRANO,"13",1265.632848240760040,1088.001666535740014,7553073.774283380247653,"259"
