POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS,Distancia_obelisco(correcta)
"2036",VTA,TERRENO,-34.612572100000001,-58.405821400000001,261.000000000000000,"700000",BALVANERA,"3",312.604333629714972,517.106408380903986,7552606.560264240019023,"1582",2438.883272504639990
"2037",VTA,TERRENO,-34.612288100000001,-58.405579000000003,234.000000000000000,"700000",BALVANERA,"3",292.979182668039982,503.875971345462972,7552642.561984839849174,"1589",2405.748740822490163
"2038",VTA,TERRENO,-34.613329499999999,-58.405253100000003,158.000000000000000,"760000",BALVANERA,"3",217.498939698274000,615.971320946949959,7552603.125115220434964,"1358",2427.869626335810153
"2039",VTA,TERRENO,-34.613132600000000,-58.405244799999998,235.000000000000000,"690000",BALVANERA,"3",238.704365054302002,598.100013270732006,7552615.910070559941232,"1567",2417.492824039719835
"2040",VTA,TERRENO,-34.610999300000003,-58.405126600000003,343.000000000000000,"1164000",BALVANERA,"3",195.471667855447009,430.894796879214994,7552756.584098280407488,"1703",2312.912179266610110
"2041",VTA,TERRENO,-34.637773600000003,-58.405057200000002,381.000000000000000,"1600000",PARQUE PATRICIOS,"4",97.445015688428398,1783.791426559989986,7551109.554417509585619,"521",4365.877442751109811
"2042",VTA,TERRENO,-34.588549700000002,-58.404990099999999,320.000000000000000,"2000000",RECOLETA,"2",395.318932537882006,2257.937187496549996,7554152.710897729732096,"880",2715.716762752900195
"2043",VTA,TERRENO,-34.639735399999999,-58.404933100000001,363.000000000000000,"990000",PARQUE PATRICIOS,"4",167.307811707381006,1661.653052384539933,7550997.956803919747472,"450",4551.092284101119731
"2044",VTA,TERRENO,-34.630192899999997,-58.404919900000003,188.000000000000000,"270000",PARQUE PATRICIOS,"4",373.409110903758005,2231.584842563269831,7551587.804685739800334,"481",3650.524775693430001
"2045",VTA,TERRENO,-34.612562799999999,-58.404848299999998,648.000000000000000,"2100000",BALVANERA,"3",297.422232450552997,569.507485344866950,7552681.295077189803123,"1567",2357.364076156480223
"2046",VTA,TERRENO,-34.612436000000002,-58.404824800000000,680.000000000000000,"2100000",BALVANERA,"3",311.413379930608016,560.283891746360041,7552690.912040649913251,"1593",2349.468622392359975
"2047",VTA,TERRENO,-34.616721200000001,-58.404727399999999,621.000000000000000,"1600000",BALVANERA,"3",164.076500544968013,972.596258480426968,7552433.859774259850383,"830",2578.069075426500149
"2048",VTA,TERRENO,-34.592216800000003,-58.404708399999997,899.000000000000000,"1000000",RECOLETA,"2",234.321341478103989,1862.438717012390043,7553947.809280579909682,"1132",2465.260861592330002
"2049",VTA,TERRENO,-34.637138499999999,-58.404658300000001,265.000000000000000,"1800000",PARQUE PATRICIOS,"4",175.012743552458005,1857.362232387009954,7551179.138285430148244,"511",4286.550688741230260
"2050",VTA,TERRENO,-34.622936000000003,-58.404648999999999,2006.000000000000000,"3700000",SAN CRISTOBAL,"3",187.876458479684004,1631.381480261570005,7552056.284744669683278,"732",3017.914646854299917
"2051",VTA,TERRENO,-34.621846900000001,-58.404536499999999,348.000000000000000,"400000",SAN CRISTOBAL,"3",245.566535748364004,1516.951025073319897,7552132.070713030174375,"770",2925.555984043469834
"2052",VTA,TERRENO,-34.630947999999997,-58.404499999999999,554.000000000000000,"980000",PARQUE PATRICIOS,"4",367.731218985114026,2194.763692777210053,7551573.203849360346794,"466",3696.668408280580024
"2053",VTA,TERRENO,-34.612426700000000,-58.404439400000001,648.000000000000000,"1990000",BALVANERA,"3",313.476565467795979,583.537152715136017,7552720.857652749866247,"1581",2317.000409991419929
"2054",VTA,TERRENO,-34.589571999999997,-58.404416800000000,485.000000000000000,"3900000",RECOLETA,"2",339.715889271551987,2155.360334000100011,7554133.302267399616539,"919",2605.331687694560060
"2055",VTA,TERRENO,-34.612933300000002,-58.404136999999999,360.000000000000000,"500000",BALVANERA,"3",261.872478679924996,643.480069433343033,7552712.636568780057132,"1543",2316.667058096189976
"2056",VTA,TERRENO,-34.616172900000002,-58.404089800000001,311.000000000000000,"1100000",BALVANERA,"3",118.855858671400000,942.628077629063000,7552516.289823030121624,"793",2495.465701539610109
"2057",VTA,TERRENO,-34.625476900000002,-58.403933899999998,1554.000000000000000,"650000",SAN CRISTOBAL,"3",200.775173462968013,1920.766118855520062,7551953.970134990289807,"746",3182.321099336179941
"2058",VTA,TERRENO,-34.622535999999997,-58.403917999999997,150.000000000000000,"305000",SAN CRISTOBAL,"3",158.778880713283002,1605.956485842739994,7552136.675774949602783,"728",2939.321188061050179
"2059",VTA,TERRENO,-34.614849200000002,-58.403891000000002,288.000000000000000,"1200000",BALVANERA,"3",88.574443852362705,825.421030651760020,7552613.136536969803274,"843",2400.481615910960045
"2060",VTA,TERRENO,-34.627305000000000,-58.403857000000002,139.000000000000000,"255000",SAN CRISTOBAL,"3",350.529570429229977,2119.912221210860025,7551847.013417249545455,"618",3335.649718543089875
"2061",VTA,TERRENO,-34.603303799999999,-58.403833599999999,636.000000000000000,"2400000",BALVANERA,"3",198.275679395715997,751.580997148107031,7553330.113339809700847,"1807",2041.301260250940004
"2062",VTA,TERRENO,-34.601873400000002,-58.403673200000000,180.000000000000000,"1200000",BALVANERA,"3",332.927710808323980,889.978506110869944,7553430.630273699760437,"1730",2034.817161778470108
"2063",VTA,TERRENO,-34.637486600000003,-58.403637900000000,575.000000000000000,"1250000",PARQUE PATRICIOS,"4",222.515846767289986,1904.836033155210089,7551235.407919550314546,"502",4275.108519281379813
"2064",VTA,TERRENO,-34.637551000000002,-58.403589099999998,575.000000000000000,"1250000",PARQUE PATRICIOS,"4",223.375929793929998,1903.945788051139971,7551235.152319409884512,"508",4279.290765912560346
"2065",VTA,TERRENO,-34.637278000000002,-58.403587999999999,187.000000000000000,"449000",PARQUE PATRICIOS,"4",237.907155994284011,1922.815943483860110,7551252.082100179977715,"511",4252.563477468699602
"2066",VTA,TERRENO,-34.629764399999999,-58.403559500000000,343.000000000000000,"295000",PARQUE PATRICIOS,"4",241.375399917635008,2107.326899614639842,7551717.909845570102334,"464",3539.623956669579911
"2067",VTA,TERRENO,-34.592687400000003,-58.403508400000000,150.000000000000000,"1100000",RECOLETA,"2",218.202620524476004,1837.709204014159923,7554010.226332980208099,"1151",2343.962091753030109
"2068",VTA,TERRENO,-34.636601700000000,-58.403323700000001,1531.000000000000000,"1050000",PARQUE PATRICIOS,"4",302.322554797620000,1989.114081361279887,7551313.953075129538774,"500",4175.051162495279641
"2069",VTA,TERRENO,-34.629050999999997,-58.403168700000002,270.000000000000000,"550000",SAN CRISTOBAL,"3",204.848097552355995,2074.740856262159923,7551791.713556890375912,"461",3454.199335425919799
"2070",VTA,TERRENO,-34.616721900000002,-58.402679300000003,109.000000000000000,"450000",BALVANERA,"3",249.755650893228989,1060.199056397610093,7552589.897756550461054,"726",2425.770450794139833
"2071",VTA,TERRENO,-34.602139600000001,-58.402341499999999,234.000000000000000,"1250000",BALVANERA,"3",382.480339855020986,938.003900258712974,7553515.696439280174673,"1795",1910.575431294829968
"2072",VTA,TERRENO,-34.623793300000003,-58.402256299999998,173.000000000000000,"370000",SAN CRISTOBAL,"3",62.899446617026399,1786.014568679529930,7552185.709420340135694,"704",2940.367350221540164
"2073",VTA,TERRENO,-34.630215999999997,-58.402085700000001,165.000000000000000,"220000",PARQUE PATRICIOS,"4",138.439245601204988,1971.702008044600007,7551802.343639190308750,"412",3506.612671699349903
"2074",VTA,TERRENO,-34.591038699999999,-58.402042199999997,133.000000000000000,"950000",RECOLETA,"2",377.126659377145018,2051.505086012709853,7554223.760926799848676,"1078",2333.432896726470062
"2075",VTA,TERRENO,-34.627730000000000,-58.401747999999998,244.000000000000000,"395000",SAN CRISTOBAL,"3",196.018461817391994,1959.557244455169894,7551981.493179979734123,"545",3259.522567027910100
"2076",VTA,TERRENO,-34.591144700000001,-58.401677399999997,133.000000000000000,"950000",RECOLETA,"2",369.884751872884010,2050.825979387060215,7554245.023391439579427,"1009",2299.551520911690204
"2077",VTA,TERRENO,-34.621901999999999,-58.401367000000000,610.000000000000000,"859000",SAN CRISTOBAL,"3",158.486830399901010,1623.114306975709951,7552370.199957069940865,"731",2728.406911908819893
"2078",VTA,TERRENO,-34.612929999999999,-58.401347700000002,367.000000000000000,"560000",BALVANERA,"3",343.737276097503013,837.354963885293955,7552925.412227340042591,"915",2091.185488383559914
"2079",VTA,TERRENO,-34.613318000000000,-58.401293000000003,600.000000000000000,"650000",BALVANERA,"3",380.823797905720994,866.507728143512054,7552905.633063759654760,"884",2108.658011621610058
"2080",VTA,TERRENO,-34.639376900000002,-58.401272300000002,641.000000000000000,"1950000",PARQUE PATRICIOS,"4",428.418709736539995,1968.193157730099983,7551299.007804970256984,"460",4366.856084701339569
"2081",VTA,TERRENO,-34.584107899999999,-58.401138199999998,148.000000000000000,"780000",RECOLETA,"2",517.612914722173969,2377.147107094990133,7554720.538210289552808,"460",2804.224936323400016
"2082",VTA,TERRENO,-34.638871899999998,-58.401135799999999,300.000000000000000,"600000",PARQUE PATRICIOS,"4",401.149272585319977,2007.133156785979963,7551340.570407199673355,"486",4310.690627870199933
"2083",VTA,TERRENO,-34.619392699999999,-58.401112900000001,277.000000000000000,"340000",SAN CRISTOBAL,"3",425.144893436981988,1387.853346865779940,7552544.430500820279121,"665",2510.666566381729808
"2084",VTA,TERRENO,-34.624147000000001,-58.401076000000003,245.000000000000000,"400000",SAN CRISTOBAL,"3",163.585833369020008,1861.774338205470031,7552253.822754099965096,"655",2902.553589381010170
"2085",VTA,TERRENO,-34.637427400000000,-58.400982399999997,449.000000000000000,"790000",PARQUE PATRICIOS,"4",264.792907030472009,2036.314776482159914,7551441.395730569958687,"497",4159.474234910950145
"2086",VTA,TERRENO,-34.623225599999998,-58.400977200000000,534.000000000000000,"430000",SAN CRISTOBAL,"3",124.274119120975996,1771.507592233610012,7552318.216430719941854,"670",2817.012188366869850
"2087",VTA,TERRENO,-34.635004600000002,-58.400644200000002,195.000000000000000,"500000",PARQUE PATRICIOS,"4",177.806846875979005,1916.025065671859920,7551616.673824019730091,"465",3904.246320790210120
"2088",VTA,TERRENO,-34.636253400000001,-58.400529599999999,163.000000000000000,"659000",PARQUE PATRICIOS,"4",157.139748228308008,1949.439740476909947,7551548.342798519879580,"494",4024.037956431780003
"2089",VTA,TERRENO,-34.632223000000003,-58.400352800000000,630.000000000000000,"2000000",PARQUE PATRICIOS,"4",320.889518964271986,1827.010183102280052,7551810.532076720148325,"422",3618.189838508780213
"2090",VTA,TERRENO,-34.623894100000001,-58.400219700000001,245.000000000000000,"380000",SAN CRISTOBAL,"3",212.379202956326992,1867.868302790940106,7552334.682679579593241,"658",2832.427909346080014
"2091",VTA,TERRENO,-34.637701000000000,-58.400216499999999,889.000000000000000,"1550000",PARQUE PATRICIOS,"4",246.578138840811988,1984.583528784769896,7551482.869196509942412,"419",4157.565799525180410
"2092",VTA,TERRENO,-34.637701000000000,-58.400216000000000,226.000000000000000,"596000",PARQUE PATRICIOS,"4",246.556169524969988,1984.541941608490106,7551482.907293369993567,"419",4157.546951161480138
"2093",VTA,TERRENO,-34.617463000000001,-58.400120999999999,299.000000000000000,"449000",BALVANERA,"3",489.393643503603982,1264.678819676229978,7552739.117628489620984,"674",2297.509304211050221
"2094",VTA,TERRENO,-34.620983400000000,-58.400042900000003,260.000000000000000,"700000",SAN CRISTOBAL,"3",313.758930754008020,1589.681530532440092,7552527.794843009673059,"730",2571.647191708239916
"2095",VTA,TERRENO,-34.618590300000001,-58.400042200000001,88.000000000000000,"600000",BALVANERA,"3",541.447969073356035,1367.926793207479932,7552675.546470809727907,"638",2378.243475455150019
"2096",VTA,TERRENO,-34.619177000000001,-58.399850999999998,115.000000000000000,"290000",SAN CRISTOBAL,"3",489.932029259320018,1430.977082248979968,7552653.906406129710376,"661",2412.171154814980127
"2097",VTA,TERRENO,-34.613266699999997,-58.399496399999997,436.000000000000000,"660000",BALVANERA,"3",411.917135366145999,1000.539492447329962,7553045.716069900430739,"781",1966.065497301759933
"2098",VTA,TERRENO,-34.628405999999998,-58.399433000000002,2024.000000000000000,"1400000",SAN CRISTOBAL,"3",177.266924027464000,1739.523133897650041,7552116.177216839976609,"409",3208.166271404690178
"2099",VTA,TERRENO,-34.617591599999997,-58.399420599999999,333.000000000000000,"385000",BALVANERA,"3",552.439757416676002,1317.079853356560079,7552784.555124199949205,"634",2260.195592250050140
"2100",VTA,TERRENO,-34.637149399999998,-58.399415599999998,450.000000000000000,"790000",PARQUE PATRICIOS,"4",161.541795417322987,1892.377751893550112,7551577.931542639620602,"403",4071.808505396189958
"2101",VTA,TERRENO,-34.637129600000002,-58.399341900000003,900.000000000000000,"1600000",PARQUE PATRICIOS,"4",157.669303478593008,1885.313089662130096,7551584.768873970024288,"406",4067.085647359780069
"2102",VTA,TERRENO,-34.635339600000002,-58.399091100000000,91.000000000000000,"285000",PARQUE PATRICIOS,"4",47.951434705879699,1791.295656319769932,7551714.339569550007582,"452",3876.370177598830196
"2103",VTA,TERRENO,-34.634878700000002,-58.399073399999999,89.000000000000000,"310000",PARQUE PATRICIOS,"4",97.596841098442695,1774.043608355209926,7551744.130742100067437,"463",3829.214347817709950
"2104",VTA,TERRENO,-34.631877199999998,-58.398993699999998,268.000000000000000,"260000",PARQUE PATRICIOS,"4",331.414007637459974,1698.730673703679940,7551935.431477050296962,"394",3526.328793312739890
"2105",VTA,TERRENO,-34.635477999999999,-58.398876199999997,92.000000000000000,"310000",PARQUE PATRICIOS,"4",30.559424344560000,1777.662843588299893,7551722.173047940246761,"442",3882.255293071540109
"2106",VTA,TERRENO,-34.632386799999999,-58.398856899999998,113.000000000000000,"249000",PARQUE PATRICIOS,"4",373.169136688355024,1693.537999285779961,7551914.406490350142121,"422",3571.237487568369943
"2107",VTA,TERRENO,-34.595794200000000,-58.398559599999999,650.000000000000000,"1350000",RECOLETA,"2",377.348699648338993,1711.066039573729995,7554195.640257829800248,"1407",1778.528532322490037
"2108",VTA,TERRENO,-34.640269199999999,-58.398508100000001,1350.000000000000000,"1600000",PARQUE PATRICIOS,"4",502.786011700037022,1989.013526447449976,7551454.556690700352192,"249",4360.627649609909895
"2109",VTA,TERRENO,-34.603350200000001,-58.398397099999997,173.000000000000000,"950000",BALVANERA,"3",174.151577283629990,1126.027482719000091,7553741.592824660241604,"1368",1542.605341137840014
"2110",VTA,TERRENO,-34.640541300000002,-58.398334200000001,1200.000000000000000,"1600000",PARQUE PATRICIOS,"4",534.275255936969984,1993.125181116540034,7551451.015523100271821,"202",4383.232513373090114
"2111",VTA,TERRENO,-34.624384800000001,-58.398099100000003,2418.000000000000000,"1490000",SAN CRISTOBAL,"3",170.126109165884998,1729.698554498020030,7552465.991649510338902,"620",2764.843357625240060
"2112",VTA,TERRENO,-34.616116300000002,-58.398056799999999,341.000000000000000,"700000",BALVANERA,"3",619.809071533143992,1291.977133520699908,7552979.541528959758580,"650",2056.998695081430014
"2113",VTA,TERRENO,-34.638176399999999,-58.398007200000002,320.000000000000000,"1100000",PARQUE PATRICIOS,"4",282.069842014971982,1827.873178569790070,7551621.866232669912279,"332",4127.519129008220261
"2114",VTA,TERRENO,-34.631841500000000,-58.397941600000003,970.000000000000000,"2600000",PARQUE PATRICIOS,"4",389.766892410027026,1602.431580702690098,7552017.801196199841797,"361",3480.121997193829884
"2115",VTA,TERRENO,-34.638666700000002,-58.397817500000002,320.000000000000000,"1100000",PARQUE PATRICIOS,"4",339.173333203316020,1839.944284666780050,7551606.063640399836004,"315",4171.963260729929971
"2116",VTA,TERRENO,-34.623835100000001,-58.397755699999998,336.000000000000000,"460000",SAN CRISTOBAL,"3",102.220411146591005,1724.444665526450081,7552526.085224569775164,"690",2696.586869635939820
"2117",VTA,TERRENO,-34.617222699999999,-58.397709200000001,626.000000000000000,"1300000",BALVANERA,"3",655.726013755264034,1397.075550864620027,7552937.742151640355587,"651",2119.793400791349995
"2118",VTA,TERRENO,-34.612780000000001,-58.397531399999998,141.000000000000000,"289000",BALVANERA,"3",357.241534363566018,1136.214306157010014,7553225.505931350402534,"789",1786.601138877670110
"2119",VTA,TERRENO,-34.618436199999998,-58.397506100000001,298.000000000000000,"655000",BALVANERA,"3",520.020605359110050,1504.810596695770073,7552878.321049409918487,"626",2205.820093854179959
"2120",VTA,TERRENO,-34.629311000000001,-58.397450999999997,403.000000000000000,"290000",PARQUE PATRICIOS,"4",322.723919709841027,1549.654938288030053,7552211.351080779917538,"327",3208.454550822350029
"2121",VTA,TERRENO,-34.589545899999997,-58.397363599999998,237.000000000000000,"2350000",RECOLETA,"2",231.622162175171013,1948.675940699080002,7554672.533166759647429,"880",2122.406636289850212
"2122",VTA,TERRENO,-34.624426200000002,-58.397363599999998,324.000000000000000,"810000",SAN CRISTOBAL,"3",148.519350723499997,1665.493685844000083,7552519.482420749962330,"611",2732.359570722120225
"2123",VTA,TERRENO,-34.639949299999998,-58.397291000000003,294.000000000000000,"650000",PARQUE PATRICIOS,"4",489.397302885842976,1877.113896769689973,7551567.029988129623234,"208",4288.712217404839976
"2124",VTA,TERRENO,-34.640564699999999,-58.397105600000003,299.000000000000000,"475000",PARQUE PATRICIOS,"4",559.609986110861996,1903.815683440210023,7551543.179950529709458,"154",4347.474971868699868
"2125",VTA,TERRENO,-34.607252699999997,-58.396857199999999,667.000000000000000,"1650000",BALVANERA,"3",302.022167978956020,1112.447865967729967,7553618.060958079993725,"1349",1460.595606991050090
"2126",VTA,TERRENO,-34.623184000000002,-58.396230000000003,0.000000000000000,"280000",SAN CRISTOBAL,"3",77.294155624303798,1630.773652933989979,7552682.530393470078707,"700",2560.455542236180008
"2127",VTA,TERRENO,-34.614308700000002,-58.396042199999997,595.000000000000000,"1700000",BALVANERA,"3",561.598196925917023,1333.343912895380072,7553244.636947619728744,"751",1785.352243367309939
"2128",VTA,TERRENO,-34.639164700000002,-58.396024799999999,395.000000000000000,"430000",PARQUE PATRICIOS,"4",462.943383905863982,1732.074155379199965,7551711.921135259792209,"237",4168.496352523579844
"2129",VTA,TERRENO,-34.597440300000002,-58.395866200000000,225.000000000000000,"645000",RECOLETA,"2",318.868415825883972,1722.925703673140106,7554299.307848690077662,"1383",1474.546148575489951
"2130",VTA,TERRENO,-34.633315000000003,-58.395820999999998,419.000000000000000,"400000",PARQUE PATRICIOS,"4",392.577515202916004,1440.091718498199953,7552088.446989630348980,"373",3552.281376907059894
"2131",VTA,TERRENO,-34.621869099999998,-58.395592999999998,215.000000000000000,"450000",SAN CRISTOBAL,"3",192.987381529828014,1656.090421190509915,7552812.225735209882259,"755",2405.782128989379999
"2132",VTA,TERRENO,-34.636871200000002,-58.395560000000003,280.000000000000000,"500000",PARQUE PATRICIOS,"4",332.876851825027984,1561.507847261130109,7551888.870067309588194,"335",3913.925972757449927
"2133",VTA,TERRENO,-34.603353100000000,-58.395536000000000,271.000000000000000,"1500000",BALVANERA,"3",318.319810508381977,1356.648950235140092,7553959.468862759880722,"1661",1280.189974382099990
"2134",VTA,TERRENO,-34.615336200000002,-58.395293700000003,267.000000000000000,"369900",BALVANERA,"3",693.574395360603944,1449.177388704629948,7553238.256190530024469,"793",1815.348626505900029
"2135",VTA,TERRENO,-34.605426100000003,-58.395269399999997,217.000000000000000,"700000",BALVANERA,"3",293.159721895730002,1297.500676236519894,7553851.822027400135994,"1511",1272.951291100730032
"2136",VTA,TERRENO,-34.634685300000001,-58.395092900000002,200.000000000000000,"650000",PARQUE PATRICIOS,"4",370.921913245943983,1421.574786106069951,7552059.357903960160911,"391",3670.993398929369960
"2137",VTA,TERRENO,-34.614184000000002,-58.394984000000001,389.000000000000000,"690000",BALVANERA,"3",589.607067143727022,1413.642304667670032,7553332.975696319714189,"784",1704.863861679250022
"2138",VTA,TERRENO,-34.592513699999998,-58.394868600000002,950.000000000000000,"1800000",RECOLETA,"2",600.387806228533009,1742.069178383500002,7554679.484165060333908,"1119",1726.476509305430000
"2139",VTA,TERRENO,-34.592522000000002,-58.394852999999998,437.000000000000000,"3000000",RECOLETA,"2",601.761392387570027,1740.805949078019921,7554680.160782169550657,"1121",1724.814119568540036
"2140",VTA,TERRENO,-34.624011299999999,-58.394819499999997,151.000000000000000,"240000",SAN CRISTOBAL,"3",229.172263870275998,1473.473442813729889,7552738.951366810128093,"819",2575.566361275799864
"2141",VTA,TERRENO,-34.613463799999998,-58.394596800000002,88.000000000000000,"175000",BALVANERA,"3",502.303324763546982,1413.641861318759993,7553406.937062360346317,"820",1624.238761915059968
"2142",VTA,TERRENO,-34.620513000000003,-58.394511000000001,129.000000000000000,"290000",SAN CRISTOBAL,"3",368.210728058661005,1667.060792319239908,7552978.375873279757798,"850",2225.604548494719893
"2143",VTA,TERRENO,-34.620683000000000,-58.394500999999998,129.000000000000000,"295000",SAN CRISTOBAL,"3",355.243589618769022,1654.295154841400063,7552968.645264820195735,"840",2241.099915180179778
"2144",VTA,TERRENO,-34.615299200000003,-58.394404299999998,193.000000000000000,"250000",BALVANERA,"3",692.302868606503012,1517.829429485260107,7553308.317279780283570,"817",1756.763773728989918
"2145",VTA,TERRENO,-34.603332999999999,-58.394376999999999,446.000000000000000,"1950000",BALVANERA,"3",224.340021966553991,1454.101773165989925,7554049.040547859854996,"1711",1173.934364077139890
"2146",VTA,TERRENO,-34.622990999999999,-58.394021000000002,720.000000000000000,"890000",SAN CRISTOBAL,"3",232.075714507229009,1467.248521874279959,7552862.770230459980667,"838",2441.251925017179929
"2147",VTA,TERRENO,-34.622170900000000,-58.393786400000003,267.000000000000000,"320000",SAN CRISTOBAL,"3",217.303843597198011,1501.159018187460106,7552931.264080340042710,"860",2350.886364795900136
"2148",VTA,TERRENO,-34.615109099999998,-58.393464999999999,838.000000000000000,"1000000",BALVANERA,"3",656.740113900340020,1584.021441693789939,7553391.630860489793122,"770",1684.160054733330071
"2149",VTA,TERRENO,-34.609329600000002,-58.393273399999998,3000.000000000000000,"10000000",BALVANERA,"3",56.637196565378702,1432.283221594650058,7553762.980511560104787,"1135",1250.301227905750011
"2150",VTA,TERRENO,-34.622978400000001,-58.393132999999999,549.000000000000000,"1400000",SAN CRISTOBAL,"3",151.426479789080986,1400.355007514099952,7552931.213960990309715,"893",2403.012735029590203
"2151",VTA,TERRENO,-34.619919799999998,-58.393120300000000,360.000000000000000,"900000",SAN CRISTOBAL,"3",343.851652801634998,1617.077812476650024,7553120.963878559879959,"863",2103.219264787050179
"2152",VTA,TERRENO,-34.616987000000002,-58.393038500000003,297.000000000000000,"780000",BALVANERA,"3",651.177613979947978,1721.360376007329933,7553308.219614059664309,"795",1825.085818828970105
"2153",VTA,TERRENO,-34.621507999999999,-58.393019899999999,546.000000000000000,"840000",SAN CRISTOBAL,"3",192.865615126904999,1491.361709761900102,7553030.587364270351827,"869",2252.907052446780199
"2154",VTA,TERRENO,-34.608067499999997,-58.392646200000001,1656.000000000000000,"900000",BALVANERA,"3",128.498106326972987,1489.234241319079956,7553888.686550189740956,"1523",1132.612589582839973
"2155",VTA,TERRENO,-34.609820800000001,-58.392606100000002,480.000000000000000,"1100000",BALVANERA,"3",66.268427632048301,1497.144164458800105,7553783.513576669618487,"1187",1228.301814890930018
"2156",VTA,TERRENO,-34.601024000000002,-58.392577000000003,150.000000000000000,"600000",SAN NICOLAS,"1",161.603680364400986,1717.081153127539892,7554328.763076759874821,"1576",1046.405353738120084
"2157",VTA,TERRENO,-34.588179599999997,-58.392308999999997,131.000000000000000,"1250000",RECOLETA,"2",457.140120399834984,1497.701066392289931,7555142.156928620301187,"860",1967.340301807319975
"2158",VTA,TERRENO,-34.610196000000002,-58.391853900000001,170.000000000000000,"1500000",MONTSERRAT,"1",131.046577022446996,1569.885186943329927,7553817.676755960099399,"1106",1197.378256028900068
"2159",VTA,TERRENO,-34.616517500000000,-58.391832399999998,270.000000000000000,"800000",BALVANERA,"3",688.657073072365051,1789.661399025389983,7553429.108929339796305,"793",1719.872201580539922
"2160",VTA,TERRENO,-34.610623799999999,-58.391692900000002,230.000000000000000,"500000",BALVANERA,"3",179.074172424470987,1590.398188593879922,7553803.538749289698899,"1127",1215.927072257160034
"2161",VTA,TERRENO,-34.619185799999997,-58.391468699999997,115.000000000000000,"550000",SAN CRISTOBAL,"3",392.044486289650990,1575.265982116339956,7553292.124280289746821,"867",1958.696554570989974
"2162",VTA,TERRENO,-34.601544900000000,-58.391290499999997,82.000000000000000,"450000",SAN NICOLAS,"1",270.182870336099995,1794.576361901569953,7554394.654623059555888,"1754",917.589703875235955
"2163",VTA,TERRENO,-34.633754600000003,-58.390991499999998,157.000000000000000,"350000",PARQUE PATRICIOS,"4",760.604432587521956,1033.863021757360002,7552429.295775730162859,"455",3461.591895007590210
"2164",VTA,TERRENO,-34.621458699999998,-58.390963499999998,379.000000000000000,"850000",CONSTITUCION,"1",148.643234578045991,1356.517989537559970,7553190.329790670424700,"896",2166.482013437890146
"2165",VTA,TERRENO,-34.637433000000001,-58.390872999999999,241.000000000000000,"170000",PARQUE PATRICIOS,"4",761.753424862037946,1240.634798815249951,7552211.309916290454566,"326",3855.686812321060188
"2166",VTA,TERRENO,-34.601294099999997,-58.390813799999997,13000.000000000000000,"9500000",SAN NICOLAS,"1",280.431718505410004,1841.521436818919938,7554446.468112129718065,"1802",882.644560589815001
"2167",VTA,TERRENO,-34.632472200000002,-58.390743399999998,687.000000000000000,"2200000",PARQUE PATRICIOS,"4",833.893339167339036,965.974013661243021,7552527.345153910107911,"451",3318.178677888919992
"2168",VTA,TERRENO,-34.600648999999997,-58.390675999999999,1470.000000000000000,"1400000",SAN NICOLAS,"1",251.024824572801009,1784.021026346069903,7554496.794939629733562,"1598",893.605209566782037
"2169",VTA,TERRENO,-34.600653999999999,-58.390630999999999,648.000000000000000,"1195000",SAN NICOLAS,"1",254.970164480633997,1781.304040761499891,7554499.915863060392439,"1597",889.553338993501029
"2170",VTA,TERRENO,-34.627236699999997,-58.390249599999997,832.000000000000000,"190000",CONSTITUCION,"1",514.283810616469964,944.254084430261969,7552888.099672749638557,"719",2746.796619356900010
"2171",VTA,TERRENO,-34.637795199999999,-58.390052099999998,4700.000000000000000,"6500000",BARRACAS ESTE,"4",844.820632751928997,1212.088067846520062,7552251.501566450111568,"319",3879.108295992140029
"2172",VTA,TERRENO,-34.628232799999999,-58.389832300000002,155.000000000000000,"180000",CONSTITUCION,"1",630.684386522190039,874.933935388472946,7552858.416825699619949,"712",2842.318104507909993
"2173",VTA,TERRENO,-34.640395599999998,-58.389730000000000,1927.000000000000000,"2300000",BARRACAS ESTE,"4",988.303219097098008,1410.644134802590088,7552115.560139380395412,"178",4156.723841356570119
"2174",VTA,TERRENO,-34.631391999999998,-58.389328999999996,214.000000000000000,"485000",CONSTITUCION,"1",836.179345095342001,813.299724475597031,7552701.781544020399451,"462",3170.834282540609820
"2175",VTA,TERRENO,-34.630097100000000,-58.389260000000000,294.000000000000000,"450000",CONSTITUCION,"1",768.429369933112980,795.660579901167011,7552786.959098679944873,"608",3029.534362233770025
"2176",VTA,TERRENO,-34.605480999999997,-58.389203999999999,480.000000000000000,"1200000",SAN NICOLAS,"1",233.054003550503012,1837.516870061320105,7554310.682082509621978,"2002",731.751039284729018
"2177",VTA,TERRENO,-34.607906800000002,-58.389141700000003,713.000000000000000,"1500000",SAN NICOLAS,"1",273.746942865388007,1811.146982513650073,7554165.680357710458338,"1691",846.193293901131028
"2178",VTA,TERRENO,-34.605345999999997,-58.388924000000003,2244.000000000000000,"1090000",SAN NICOLAS,"1",203.958523978397011,1865.616790835600113,7554340.354739829897881,"1891",702.826548298144985
